"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18140383186423890,17841400074692954,paulistao,Paulistão,"MINHAS EQUIPES NO @brasileirao!
O Campeonato Brasileiro tá a todo vapor, se liga na tabela depois da 20ª rodada!
#PaulistasEmCampo",0,"08/20/2025 12:00",https://www.instagram.com/p/DNliqByzQue/,"Imagem do Instagram",,Total,118325,56220,3391,58,9,28,25
18090956623739081,17841400074692954,paulistao,Paulistão,"BI-BI, TEM CUPOM VINDO AÍ! 🚌
O @clubegiro.oficial, parceiro oficial do Paulista Sub-23 Segunda Divisão Sicredi, quer que o fanático e a fanática por futebol também viaje com @viacaocometa.oficial. Coloque o cupom GOLDOGIRO20 para garantir seu desconto. Link nos stories.
#Bezinha #ClubeGiro",0,"08/20/2025 11:43",https://www.instagram.com/p/DNlloHPNbu7/,"Imagem do Instagram",,Total,42473,11428,112,15,0,1,8
18114656995513514,17841400074692954,paulistao,Paulistão,"O GOLEADOR DA FERROVIÁRIA!
Carlão já está com 8 gols na conta no @brasileiraob!
#PaulistasEmCampo #Ferroviária",0,"08/20/2025 11:00",https://www.instagram.com/p/DNlb5Jjg2H4/,"Imagem do Instagram",,Total,50238,20351,580,30,0,13,3
18172393084354585,17841400074692954,paulistao,Paulistão,"DE OLHO NA TABELA!
Com Ponte Preta e São Bernardo já classificados, vem ver a classificação na #SérieC depois de mais uma rodada!
#PaulistasEmCampo",0,"08/20/2025 10:00",https://www.instagram.com/p/DNlU9qkuWBf/,"Imagem do Instagram",,Total,73950,34896,1498,75,0,22,10
18358778716155849,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","👏🇾🇪 Corre pras Quartas, @SaoPauloFC! De novo em busca da #GloriaEterna!",28,"08/20/2025 04:00",https://www.instagram.com/reel/DNkwrlUMKFV/,"Reel do Instagram",,Total,2302406,1486921,207076,10162,1565,1529,0
18145505290405603,17841400074692954,paulistao,Paulistão,"É RAFAEEEEEEL!
O GOLEIRO TRICOLOR PEGOU MAIS UM PÊNALTI 🔥
#PaulistasEmCampo
🎥 @libertadoresbr",30,"08/19/2025 20:09",https://www.instagram.com/reel/DNj6nIwCnLv/,"Reel do Instagram",,Total,81649,49362,2590,37,3,44,11
18098960329623472,17841400074692954,paulistao,Paulistão,"CHAMOU A RESPONSA!
Cédric foi o responsável pela última cobrança de pênaltis no MorumBIS e garantiu a classificação.
#PaulistasEmCampo
🎥 @libertadoresbr",42,"08/19/2025 20:05",https://www.instagram.com/reel/DNj6KxEPsIe/,"Reel do Instagram",,Total,81273,51265,4408,43,2,18,20
17963953835962146,17841400074692954,paulistao,Paulistão,"COLOCA MAIS UM NA CONTA!
O Tricolor está há 17 jogos sem saber o que é perder na @libertadoresbr.
#PaulistasEmCampo",0,"08/19/2025 20:00",https://www.instagram.com/p/DNj5vqVNOn8/,"Imagem do Instagram",,Total,74816,38133,5987,261,8,36,56
18527679964013675,17841400074692954,paulistao,Paulistão,"PORQUE SÃO PAULO É SENTIMENTO!
Rafael pega um pênalti, Cédric converteu a última cobrança e o @saopaulofc classifica na @libertadoresbr.
#PaulistasEmCampo
📷 Divulgação/Conmebol",0,"08/19/2025 20:00",https://www.instagram.com/p/DNj5rVhMN_h/,"Imagem do Instagram",,Total,44996,22160,2756,70,0,28,8
18135813730435170,17841400074692954,paulistao,Paulistão,"FOI COM EMOÇÃO!
NOS PÊNALTIS, O TRICOLOR CONQUISTA A VAGA PARA AS QUARTA DE FINAL DA @LIBERTADORESBR.
#PaulistasEmCampo",0,"08/19/2025 19:46",https://www.instagram.com/p/DNj4E5Ptssy/,"Imagem do Instagram",,Total,91333,56251,4843,487,2,56,29
18108617776549894,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","💪🇾🇪 Puro sentimento!

⭐️⭐️⭐️ @SaoPauloFC 🏆 #GloriaEterna",25,"08/19/2025 16:30",https://www.instagram.com/reel/DNjhqKRJS0K/,"Reel do Instagram",,Total,983173,615040,94743,1663,323,533,0
18517321231001449,17841400074692954,paulistao,Paulistão,"É NOITE DE LIBERTADORES!
Todos os caminhos levam ao MorumBIS
#PaulistasEmCampo
📷 @serjosoza",0,"08/19/2025 14:46",https://www.instagram.com/p/DNjVt1etlfl/,"Imagem do Instagram",,Total,58271,26864,2872,32,1,16,23
17984445515849289,17841400074692954,paulistao,Paulistão,"AS_FOTOS_FICARAM_LINDAS_jpg
Alguns registros marcantes de 2025 para comemorar o Dia Mundial da Fotografia!
#PaulistãoSicredi
📷 Ag. Paulistão",0,"08/19/2025 12:49",https://www.instagram.com/p/DNjIaK6SlTA/,"Carrossel do Instagram",,Total,221852,80330,15379,109,17,51,143
17981819156899580,17841400074692954,paulistao,Paulistão,"A LOCOMOTIVA ESTÁ A TODO VAPOR!
A @afeoficial está invicta a cinco jogos no @brasileiraob!
#PaulistasEmCampo #Ferroviária",0,"08/19/2025 12:00",https://www.instagram.com/p/DNi_Zg1zWXx/,"Imagem do Instagram",,Total,53561,22282,541,8,0,10,8
17924150583102569,17841400074692954,paulistao,Paulistão,"CARLOS MIGUEL É DO VERDÃO!
O goleiro chegou para reforçar o Palmeiras na temporada! Aprovado, torcida Alviverde?
#FutebolPaulista
📷Fabio Menotti/Palmeiras",0,"08/19/2025 09:22",https://www.instagram.com/p/DNiwsXrNme0/,"Carrossel do Instagram",,Total,296182,122875,10514,1263,5,1001,74
