"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Curtidas,Compartilhamentos,Comentários,Salvamentos,Seguimentos,Alcance
17869235229626429,17841400074692954,paulistao,Paulistão,"GALO DE JUNDIAÍ CAMPEÃO DA COPA DO BRASIL!
Há 21 anos, o Paulista vencia o Fluminense no placar agregado e conquistava a taça da @copadobrasilcbf!
#BaúDoPaulistão",0,"06/22/2026 04:00",https://www.instagram.com/p/DZ4msrqDDTe/,"Imagem do Instagram",,Total,58893,919,51,24,16,0,36124
18086448332377351,17841400074692954,paulistao,Paulistão,"O TRI DO PEIXÃO!
A última Libertadores do Santos foi conquistada no dia 22 de junho de 2011! Lembra desse dia, torcedor santista?
#BaúDoPaulistão",0,"06/22/2026 03:00",https://www.instagram.com/p/DZ4f0-rEi6H/,"Imagem do Instagram",,Total,60160,3503,170,33,53,16,34083
18109329493940687,17841400074692954,paulistao,Paulistão,"Se liga nos resultados deste domingão de #PaulistasEmCampo.
#FutebolPaulista",0,"06/21/2026 16:37",https://www.instagram.com/p/DZ3dwbAn6Iv/,"Imagem do Instagram",,Total,17110,149,6,2,2,0,10108
17993072627986272,17841400074692954,paulistao,Paulistão,"VITÓRIA GRENÁ!
Ferroviária leva a melhor sobre a Inter de Limeira e fica com os três pontos no duelo paulista da Série C!
#PaulistasEmCampo
📷Guilherme Moro/Ferroviária",0,"06/21/2026 16:35",https://www.instagram.com/p/DZ3diCcH9Kh/,"Imagem do Instagram",,Total,21535,252,6,6,3,0,12469
18117409415509217,17841400074692954,paulistao,Paulistão,"O São Bernardo sofreu o revés contra o Juventude.
#PaulistasEmCampo
📷Janes Carvalho/Divulgação/São Bernardo",0,"06/21/2026 15:05",https://www.instagram.com/p/DZ3TJw7nwv3/,"Imagem do Instagram",,Total,25906,255,8,1,2,0,15353
18193856812371530,17841400074692954,paulistao,Paulistão,"UM LÁ, UM CÁ!
O Noroeste buscou o empate contra a Portuguesa-RJ fora de casa! Jogo decisivo entre as duas equipes será no Alfredão.
#PaulistasEmCampo
📷Douglas Moreti/Noroeste",0,"06/21/2026 14:21",https://www.instagram.com/p/DZ3OIeSHzq_/,"Imagem do Instagram",,Total,25800,893,14,15,6,7,15178
18086039063390552,17841426429471156,fpf_oficial,"Federação Paulista de Futebol","DOMINGO DE COPA!
O árbitro Raphael Claus e o árbitro assistente Danilo Manis representaram a arbitragem da FPF neste domingo de Copa do Mundo, ao conduzir a vitória da Espanha sobre a Arábia Saudita.
#CopaDoMundo",0,"06/21/2026 13:47",https://www.instagram.com/p/DZ3KQ3qm-2_/,"Carrossel do Instagram",,Total,141517,4609,60,63,0,,
18104589614045482,17841400074692954,paulistao,Paulistão,"INSPIRADOS!
Com os golaços de Vitinho e Macildo, o União Mogi levou a melhor pra cima do Itaquá e carimbou a vaga nas oitavas do Paulista Sub-23 Segunda Divisão!
#FutebolPaulista",85,"06/21/2026 09:22",https://www.instagram.com/reel/DZ2r4HSiUFP/,"Reel do Instagram",,Total,113691,3295,393,49,46,25,75028
18397571545087428,17841400074692954,paulistao,Paulistão,"DOSE TRIPLA NESSE DOMINGO!
O Noroeste joga no Rio de Janeiro, São Bernardo vai em busca da vitória em casa, enquanto Ferroviária e Inter de Limeira protagonizam um duelo paulista na @cbfseriec!
#PaulistasEmCampo",0,"06/21/2026 06:00",https://www.instagram.com/p/DZ2PpPEErAW/,"Imagem do Instagram",,Total,12091,117,2,4,1,0,6871
18216091900332277,17841400074692954,paulistao,Paulistão,"Em um sábado repleto de jogos, o Botafogo garantiu a única vitória dos #PaulistasEmCampo ao longo do dia.
#FutebolPaulista",0,"06/20/2026 18:27",https://www.instagram.com/p/DZ1FeeXjBn3/,"Imagem do Instagram",,Total,23203,308,6,2,4,0,13682
18009947570731530,17841400074692954,paulistao,Paulistão,"PLACAR EM BRANCO!
A rede não balançou em Ituano e Figueirense.
#PaulistasEmCampo
📷Flavio Torres/Ituano",0,"06/20/2026 18:24",https://www.instagram.com/p/DZ1FHjeHzjR/,"Imagem do Instagram",,Total,15636,121,10,1,0,0,9056
18599442919037287,17841400074692954,paulistao,Paulistão,"NO EMBALO DO PANTERA!
O Botafogo vence a segunda seguida na Série B!
#PaulistasEmCampo
📷Hugo Rocha/Agência Botafogo",0,"06/20/2026 17:08",https://www.instagram.com/p/DZ08hymH3fV/,"Imagem do Instagram",,Total,20062,355,6,7,1,0,11721
18094812632202908,17841400074692954,paulistao,Paulistão,"SEM GOLS!
O duelo paulista na Série D terminou empatado.
#PaulistasEmCampo
📷Ana Julia Guerreiro/Divulgação/Velo Clube",0,"06/20/2026 17:05",https://www.instagram.com/p/DZ08LYcn8MZ/,"Imagem do Instagram",,Total,19834,205,4,4,2,0,11124
18006485996749023,17841400074692954,paulistao,Paulistão,"VOLTA EM CASA!
Portuguesa busca o empate contra o Sampaio Corrêa e
agora traz o jogo decisivo para o Canindé!
#PaulistasEmCampo
📷Jonathan Rocha/Portuguesa",0,"06/20/2026 15:01",https://www.instagram.com/p/DZ0t91LH5dG/,"Imagem do Instagram",,Total,19616,336,9,14,2,0,11069
18121159018752274,17841400074692954,paulistao,Paulistão,"AGORA É MATA-MATA!

Se liga como ficaram definidos os confrontos das oitavas de final do Paulista Sub-23 Segunda Divisão:

Itaquá x Paulínia
Independente x Tupã
Flamengo x Audax
Matonense x Assisense
José Bonifácio x Manthiqueira
América x Santacruzense
Mauá x União Mogi
Sporting Paulinense x São Carlos

#FutebolPaulista",0,"06/20/2026 14:51",https://www.instagram.com/p/DZ0sz39n8rT/,"Imagem do Instagram",,Total,64856,1021,202,35,18,24,34057
18082395632640472,17841400074692954,paulistao,Paulistão,"EMPATE LÁ!
No jogo de ida, América-RJ e XV de Piracicaba ficam em igualdade.
#PaulistasEmCampo
📷Mariana Kasten/XV de Piracicaba",0,"06/20/2026 13:36",https://www.instagram.com/p/DZ0kPN7HxKG/,"Imagem do Instagram",,Total,26249,308,4,2,2,1,14633
18043581200597661,17841400074692954,paulistao,Paulistão,"FIM DE PRIMEIRA FASE!
Foi assim que acaram os jogos da décima rodada do Paulista SUb-23 Segunda Divisão!
#FutebolPaulista",0,"06/20/2026 13:30",https://www.instagram.com/p/DZ0jfejn_ec/,"Imagem do Instagram",,Total,46507,1087,104,38,16,21,23322
18124929832643551,17841400074692954,paulistao,Paulistão,"AS DUAS COMPETIÇÕES MAIS IMPORTANTES DO ANO! 😅
Essas foram as equipes campeãs do Paulistão em todos os anos de Copa do Mundo! 
#CopaDoMundo #Paulistão #SeleçãoBrasileira",0,"06/20/2026 11:00",https://www.instagram.com/p/DZ0NM4SEwN7/,"Carrossel do Instagram",,Total,396962,13016,39,163,300,8,166374
18101352181925817,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🇵🇾💚 Uma referência! Gustavo Gómez, o eterno xerife do @Palmeiras e da @Albirroja. 

🏆 CONMEBOL #Libertadores 🤝 @FIFAWorldCup",0,"06/20/2026 08:41",https://www.instagram.com/p/DZ0Cfl5j1wP/,"Carrossel do Instagram",,Total,177623,9306,70,72,0,,
18135954838499998,17841400074692954,paulistao,Paulistão,"SEQUÊNCIA DE DUELOS PAULISTAS!
Minhas equipes vão se enfrentar em dose tripla no @brasileiraob, na @cbfseriec e na @cbfseried!
#PaulistasEmCampo",0,"06/20/2026 08:00",https://www.instagram.com/p/DZz4kfiFvj0/,"Imagem do Instagram",,Total,13872,200,0,1,0,0,7739
18096334064240185,17841408259134524,sudamericanabr,"CONMEBOL Sudamericana","💪 Isidro Pitta 🇵🇾 @Albirroja

🏆 CONMEBOL #Sudamericana 🔛 

🇧🇷 @redbullbragantino",0,"06/20/2026 07:02",https://www.instagram.com/p/DZz3KXZihuR/,"Carrossel do Instagram",,Total,57008,2202,7,10,0,,
18116678578868672,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","😎🇳🇱🇧🇷✨ Pelo @Corinthians ou pela @onsoranje: todo estilo de Memphis Depay! 

🏆 CONMEBOL #Libertadores | @fifaworldcup",27,"06/20/2026 07:01",https://www.instagram.com/reel/DZz28orABUg/,"Reel do Instagram",,Total,106269,6986,71,56,0,,
18070344422343619,17841400074692954,paulistao,Paulistão,"CONFRONTOS EM TRÊS DIVISÕES! 🔥
Minhas equipes tem cinco confrontos nesse sábado nas séries B, C e D do Campeonato Brasileiro!
#PaulistasEmCampo",0,"06/20/2026 06:00",https://www.instagram.com/p/DZzq1qxFq1k/,"Imagem do Instagram",,Total,15693,215,5,4,1,0,9163
18588725065021129,17841400074692954,paulistao,Paulistão,"ÚLTIMA RODADA!
Valendo classificação, confira os confrontos do Paulista Sub-23 Segunda Divisão!
#PaulistaSub23SegundaDivisão",0,"06/20/2026 05:00",https://www.instagram.com/p/DZzj-RVk4XX/,"Imagem do Instagram",,Total,19067,214,10,2,4,0,11311
18108524686755815,17841400074692954,paulistao,Paulistão,"ANIVERSÁRIO DO BELLETI!🥳🎉
Parabéns para o campeão do Mundo e campeão Paulista, que comemora 50 anos neste sábado!
#FutebolPaulista #Aniversário",0,"06/20/2026 04:30",https://www.instagram.com/p/DZzgidvErZO/,"Imagem do Instagram",,Total,17639,136,2,0,0,0,10574
18081232250646299,17841400074692954,paulistao,Paulistão,"PARABÉNS, CRAQUE! 🎉
Campeão Paulista por Palmeiras e São Paulo e pentacampeão do Mundo com a Seleção Brasileira, Júnior completa 53 anos neste sábado (20). 
#FutebolPaulista #Aniversário",0,"06/20/2026 04:00",https://www.instagram.com/p/DZzdGwFk2Rh/,"Imagem do Instagram",,Total,18030,167,2,3,2,0,11431
18185965369390096,17841400074692954,paulistao,Paulistão,"TIMÃO CAMPEÃO NO AGREGADO!
No dia 20 de junho de 1999, o Corinthians era campeão paulista em cima do Palmeiras e conquistava sua 23ª taça do campeonato!
#BaúDoPaulistão",0,"06/20/2026 03:30",https://www.instagram.com/p/DZzZq3CGrPz/,"Imagem do Instagram",,Total,112681,4742,218,353,99,8,62518
18184461421394482,17841400074692954,paulistao,Paulistão,"VITÓRIA DA CANARINHO!
Em noite de Matheus Cunha, Brasil supera Haiti e vence a primeira na Copa de 2026!
#SeleçãoBrasileira #CopaDoMundo #PaulistasEmCampo
📷Divulgação/Brasil",0,"06/19/2026 19:38",https://www.instagram.com/p/DZyo2v3jZop/,"Imagem do Instagram",,Total,110241,2244,554,27,24,5,70003
18344699566170816,17841400074692954,paulistao,Paulistão,"VAI PRA CIMA, CRIA!
Das bases do Futebol Paulista para a Copa do Mundo! Voa, Endrick!
#FutebolPaulista",68,"06/19/2026 18:58",https://www.instagram.com/reel/DZykNJ3DhIH/,"Reel do Instagram",,Total,34859,2070,82,14,39,8,24734
18002042003950795,17841400074692954,paulistao,Paulistão,"NÃO TEM JEITO, O BRASIL É IMBATÍVEL CONTRA SELEÇÕES DA CONCACAF EM COPAS DO MUNDO!
#SeleçãoBrasileira #CopaDoMundo #PaulistasEmCampo",0,"06/19/2026 13:36",https://www.instagram.com/p/DZx_ZzMFhD6/,"Carrossel do Instagram",,Total,236279,4611,18,24,49,3,101069
18047418383581030,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🇵🇾🐷🇧🇷 Mauricio, o autor do único gol paraguaio na @FIFAWorldCup: em busca da primeira vitória!

🏆 CONMEBOL #Libertadores 💚 @Palmeiras",0,"06/19/2026 13:00",https://www.instagram.com/p/DZx7TS2gT_-/,"Carrossel do Instagram",,Total,408776,15411,24,47,0,,
18161440846454991,17841426196827383,copinha,Copinha,"JOGOU A COPINHA E VAI ENFRENTAR O BRASIL NA COPA DO MUNDO!
O meio-campista Danley Jean-Jacques disputou a competição pelo Pérolas Negras, em 2017. Se liga na história do camisa 17 da Seleção do Haiti!
#Copinha #CopaDoMundo #Haiti",0,"06/19/2026 11:35",https://www.instagram.com/p/DZxxj0Fkmhh/,"Carrossel do Instagram",,Total,555648,8006,538,22,134,3,180417
18074962385317533,17841400074692954,paulistao,Paulistão,"Vários craques da Seleção Brasileira que estão disputando a Copa do Mundo de 2026 já jogaram o Paulistão! Lembra de todos eles? 👀
#Paulistão #CopaDoMundo #SeleçãoBrasileira",0,"06/19/2026 09:51",https://www.instagram.com/p/DZxlthIkSRU/,"Carrossel do Instagram",,Total,187329,3183,23,22,41,0,84082
18369048238231771,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🥹💚 Emoções inesquecíveis...

🔙 CONMEBOL #Libertadores 🔜 @fifaworldcup",35,"06/19/2026 08:02",https://www.instagram.com/reel/DZxZGeuDcAn/,"Reel do Instagram",,Total,192585,22274,605,276,0,,
18117737392835755,17841400074692954,paulistao,Paulistão,"FELIZ ANIVERSÁRIO, RONALDÃO!
Hoje é dia de comemorar o aniversário do Tetracampeão Paulista e Campeão do Mundo com a Seleção!
#FutebolPaulista #Aniversário",0,"06/19/2026 04:00",https://www.instagram.com/p/DZw4T9uDRaj/,"Imagem do Instagram",,Total,30422,308,6,6,0,0,18549
18100788575171344,17841400074692954,paulistao,Paulistão,"O SEGUNDO DUELO! 🇧🇷🌟
A Seleção Brasileira vai em busca da primeira vitória nessa Copa do Mundo contra o Haiti!
#SeleçãoBrasileira #CopaDoMundo #PaulistasEmCampo",0,"06/18/2026 20:05",https://www.instagram.com/p/DZwB9vdDtyd/,"Imagem do Instagram",,Total,74991,2867,183,15,37,1,42987
18105651397996216,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🏴󠁧󠁢󠁥󠁮󠁧󠁿 Jesse Lingard 🖤 @Corinthians 

💪⚽️ Em busca da #GloriaEterna!",41,"06/18/2026 10:01",https://www.instagram.com/reel/DZvB_cIj3xN/,"Reel do Instagram",,Total,279070,9315,254,80,0,,
18132463771593216,17841400074692954,paulistao,Paulistão,"ARBITRAGEM PAULISTA NA COPA DO MUNDO! 🌎🌟
No jogo entre Espanha e Arábia Saudita, Raphael Claus vai fazer sua estreia como árbitro na Copa do Mundo de 2026, enquanto Danilo Manis integra a equipe de arbitragem pela segunda vez na competição!
#FPF #Arbitragem",0,"06/18/2026 07:33",https://www.instagram.com/p/DZuxB13k7jE/,"Imagem do Instagram",,Total,109240,2729,420,69,43,8,62501
18107307733952161,17841400074692954,paulistao,Paulistão,"DE SÃO PAULO TENS O NOME!
Há 26 anos, o Tricolor se consagrava campeão paulista e cima do Santos no MorumBIS!
#BaúDoPaulistão",0,"06/18/2026 04:00",https://www.instagram.com/p/DZuThDAD1ia/,"Imagem do Instagram",,Total,86216,3709,49,137,50,4,48125
18049744172609978,17841400061080841,lucaselfie,"Lucas Selfie","Um dos trampos mais importantes no futebol é o do gandula! Nesse Trampo Zika senti na pele a pressão de quem ajuda o time fora das 4 linhas! Completo no canal! #Juventus #Futebol",47,"06/17/2026 17:23",https://www.instagram.com/reel/DZtPFkxvR08/,"Reel do Instagram",,Total,47190,1146,88,60,0,,
18119401066789360,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","⚽️🇨🇴 JHON ARIAS 🐷🔛

🔙 CONMEBOL #Libertadores 🔜 @FIFAWorldCup",49,"06/17/2026 12:01",https://www.instagram.com/reel/DZsq7ncAnEv/,"Reel do Instagram",,Total,70464,1825,9,3,0,,
18185664727385086,17841400074692954,paulistao,Paulistão,"O FUTEBOL PAULISTA TÁ ON!🔝
Bugrão na liderança e quarteto paulista no G8 da Série C!
#FutebolPaulista #PaulistasEmCampo",0,"06/17/2026 11:00",https://www.instagram.com/p/DZseyMpDhOG/,"Imagem do Instagram",,Total,50538,1147,26,30,17,8,28656
18611303368062008,17841400074692954,paulistao,Paulistão,"BERNÔ SEGUE NO TOPO! 🐯
Vem ver como está a tabela de classificação do @brasileiraob!
#PaulistasEmCampo",0,"06/17/2026 10:11",https://www.instagram.com/p/DZseRToH3mc/,"Imagem do Instagram",,Total,45047,929,19,9,8,0,23952
18608326315042174,17841400074692954,paulistao,Paulistão,"FAÇA O 🤘 IMEDIATAMENTE!
A Colômbia faz sua estreia na Copa do Mundo nessa quarta-feira! Será que vem gol do Arias por aí? 👀
#PaulistasEmCampo",0,"06/17/2026 08:00",https://www.instagram.com/p/DZsKMKPFhZT/,"Imagem do Instagram",,Total,27522,334,1,0,2,0,15096
17936669877259032,17841400074692954,paulistao,Paulistão,"A PRIMEIRA LIBERTADORES DO TRICOLOR!
O São Paulo conquistou seu primeiro título da @libertadoresbr no dia 17 de junho de 1992 com uma vitória nos pênaltis em cima do Newell's Old Boys!
#BaúDoPaulistão",0,"06/17/2026 04:00",https://www.instagram.com/p/DZruu7MkpXW/,"Imagem do Instagram",,Total,31023,1091,26,13,15,1,17519
17947071348196690,17841400074692954,paulistao,Paulistão,"PARABÉNS! 🎉🥳
Tetracampeão do Mundo com a Seleção Brasileira, Zinho comemora 59 anos nesta quinta-feira (17).
#Aniversário #FutebolPaulista",0,"06/17/2026 04:00",https://www.instagram.com/p/DZruuMrkqow/,"Imagem do Instagram",,Total,17253,156,2,6,1,0,10339
18095140214191034,17841454473375442,ulissescostatv,"ULISSES TV","VITÓRIA TRICOLOR NO PAULISTÃO SUB-20! 🇾🇪

@ryan.francisco9, retornando de lesão, fez o gol que deu a vitória ao São Paulo, contra o Santo André, pela segunda rodada do Paulistão Sub-20!

🎙️@narraito

#sãopaulo #sãopaulofc #spfc #paulistãosub20 #ulissestv",72,"06/06/2026 07:25",https://www.instagram.com/reel/DZP2a8gJ-Ks/,"Reel do Instagram","Ocorreu um erro ao computar métricas.",-,,,,,,,
18160341865455006,17841400074692954,paulistao,Paulistão,"CINCO REPRESENTANTES! 🇵🇾🥰
O Futebol Paulista será bem representado pelo Paraguai na Copa do Mundo!
#PaulistasEmCampo #Convocação #CopaDoMundo",0,"06/01/2026 08:01",https://www.instagram.com/p/DZDCxkbIN_P/,"Imagem do Instagram",,Total,272832,15207,196,88,189,13,133038
18142061956517251,17841400074692954,paulistao,Paulistão,"1️⃣🐷💚 PAUSA PARA A COPA DO MUNDO E O VERDÃO SEGUE FIRME NA LIDERANÇA DO BRASILEIRÃO!
#PaulistasEmCampo #FutebolPaulista",0,"06/01/2026 11:10",https://www.instagram.com/p/DZDYXAZE3Au/,"Imagem do Instagram",,Total,280946,12581,143,137,107,35,152972
17911082856408862,17841448990528542,sferafc,"Sfera Futebol Clube","Nossa Auxiliar Técnica, @nadimaskeff , comandou o Sfera contra o Red Bull Bragantino e cravou seu nome na história do Paulista Sub-20 como a primeira mulher a liderar uma equipe na elite da categoria. 💪🏼💙

Pioneirismo, coragem e muito trabalho. Orgulho gigante de ter esse marco acontecendo aqui no Raio Amado! ⚡️

Nádima, parabéns! Que a sua trajetória abra portas para muitas outras. O futebol é de quem quer fazer acontecer.

#Sfera #RaioAmado #PaulistaSub20 #Mulher #Futebol",61,"06/01/2026 12:22",https://www.instagram.com/reel/DZDf6x6vkK1/,"Reel do Instagram",,Total,119042,3265,116,122,0,,
18584779000060549,17841400074692954,paulistao,Paulistão,"QUE MOMENTO!🏆🇵🇾🐷💚
O trio paraguaio campeão do Paulistão Casas Bahia 2026 estará na Copa do Mundo!
#PaulistasEmCampo #Convocação #CopaDoMundo
📷Rebeca Reis/Ag.Paulistão",0,"06/01/2026 14:16",https://www.instagram.com/p/DZDtoudJ8QI/,"Imagem do Instagram",,Total,41255,2791,12,18,27,25,23682
18082114376537397,17841400074692954,paulistao,Paulistão,"FICARAM NO ZERO!
O empate sem gols entre Ponte Preta e Botafogo encerrou a 11ª rodada da Série B.
#PaulistasEmCampo
📷Luiz Fernando Cosenzo/Ag. Botafogo",0,"06/01/2026 17:11",https://www.instagram.com/p/DZEBrONEcQb/,"Imagem do Instagram",,Total,22139,239,4,8,5,0,12957
17897032269464897,17841400074692954,paulistao,Paulistão,"PARABÉNS!🥳🎉
Hoje é dia do Campeão do Mundo com a Seleção Brasileira em 1994 e um dos grandes jogadores da história do Corinthians. Paulo Sérgio comemora 57 anos nesta terça-feira (2)!
#FutebolPaulista #Aniversário",0,"06/02/2026 04:00",https://www.instagram.com/p/DZFGy_loDbd/,"Imagem do Instagram",,Total,18796,167,4,6,2,0,11003
18078204881251752,17841400074692954,paulistao,Paulistão,"3️⃣0️⃣ anos do ataque do @palmeiras com mais de 100 gols, que conquistou o título do Paulistão de 1996! Que time foi esse, hein?!
#FutebolPaulista #BaúDoPaulistão",0,"06/02/2026 06:00",https://www.instagram.com/p/DZFUh5PIEmv/,"Imagem do Instagram",,Total,38296,1494,25,56,20,2,21882
17890288977376098,17841400074692954,paulistao,Paulistão,"AVISA QUE SÃO ELES!
O Flaco López, o Gustavo Henrique e o Alesson jogaram DEMAIS nessa primeira fase da @libertadoresbr.
#PaulistasEmCampo",0,"06/02/2026 07:41",https://www.instagram.com/p/DZFlO49mYPs/,"Imagem do Instagram",,Total,143594,6445,410,85,61,2,74435
18100880585032369,17841400074692954,paulistao,Paulistão,"PARA ENTRAR PARA A HISTÓRIA 🤩
Pitta se tornou o primeiro jogador do @redbullbragantino a ser convocado para a Copa do Mundo!
#CopaDoMundo #PaulistasEmCampo",0,"06/02/2026 10:24",https://www.instagram.com/p/DZF331PE4fD/,"Imagem do Instagram",,Total,119875,4936,68,53,29,56,65538
18034149965804050,17841400074692954,paulistao,Paulistão,"BUGRE NO TOPO! 🏹
Assim ficou a classificação da #SérieC ao fim da 9ª rodada!
#PaulistasEmCampo",0,"06/02/2026 12:00",https://www.instagram.com/p/DZF9uiyknB0/,"Imagem do Instagram",,Total,65214,1593,24,22,16,6,36967
18130173070593239,17841400074692954,paulistao,Paulistão,"MENINO DA VILA, SANTISTA E CRUEL!
Gabigol lidera o ranking dos paulistas artilheiros no @brasileirao!
#PaulistasEmCampo",0,"06/02/2026 14:00",https://www.instagram.com/p/DZGLdntIOl8/,"Imagem do Instagram",,Total,121653,5100,621,70,81,3,66161
18066243215701753,17841400074692954,paulistao,Paulistão,"Fim da 11ª rodada da Série B com o São Bernardo em busca da liderança e o Novorizontino na cola do G6!
#FutebolPaulista #PaulistasEmCampo",0,"06/02/2026 16:00",https://www.instagram.com/p/DZGZMdSm0LA/,"Imagem do Instagram",,Total,50016,825,9,9,9,0,29325
18174206800419771,17841400074692954,paulistao,Paulistão,"PARCERIA RENOVADA! 
A Federação Paulista de Futebol e a @casasbahia anunciam a renovação, por mais dois anos, da parceria que consolidou, em 2026, um dos cases mais consistentes de inovação, conversão e mídia espontânea no esporte brasileiro. A renovação reforça a estratégia da marca de ir além da visibilidade e investir em ações capazes de conectar emoção, entretenimento e resultado de negócio.
#PaulistãoCasasBahia #CasasBahia",51,"06/03/2026 04:59",https://www.instagram.com/reel/DZH2kH5RYc4/,"Reel do Instagram",,Total,1368085,1185,50,63,18,5,962895
17943106623213037,17841400074692954,paulistao,Paulistão,"FANATICÃO 🤝 BAIANINHO
Após sucesso em 2026, @casasbahia e FPF renovam naming rights do Paulistão por mais dois anos!
#PaulistãoCasasBahia #CasasBahia",0,"06/03/2026 05:14",https://www.instagram.com/p/DZH5CGZR9gq/,"Imagem do Instagram",,Total,73208,395,22,47,14,1,44686
17886420615561489,17841400074692954,paulistao,Paulistão,"OS CRAQUES PAULISTAS NA @sudamericanabr! 🌟
Esses foram os destaques das equipes paulistas na disputa pela Grande Conquista!
#PaulistasEmCampo",0,"06/03/2026 09:00",https://www.instagram.com/p/DZIN67HFlbU/,"Imagem do Instagram",,Total,67280,1417,24,23,11,0,35761
18086674919078014,17841400074692954,paulistao,Paulistão,"MAIS 2 ANOS DE PAULISTÃO CASAS BAHIA!
O Fanaticão deu um rolê pela cidade de São Paulo e anunciou: vem mais dois anos de parceria entre Federação Paulista de Futebol e a Casas Bahia! 
#PaulistãoCasasBahia #CasasBahia
📷 Diego Soares/Ag. Paulistão",0,"06/03/2026 11:03",https://www.instagram.com/p/DZIhJdLCa4H/,"Carrossel do Instagram",,Total,104517,2382,7,5,27,2,46966
18552694972069942,17841400074692954,paulistao,Paulistão,"BUGRE LIDERA A SÉRIE C! 🏹🌟
O Guarani está firme no topo da tabela de classificação da Série C!
#PaulistasEmCampo",0,"06/03/2026 13:00",https://www.instagram.com/p/DZIpZCYmj6o/,"Imagem do Instagram",,Total,72202,1129,22,30,11,2,42128
18126542164723235,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🖤 Uma noite de CONMEBOL #Libertadores com a torcida do @Corinthians (EM QUALQUER LUGAR) 🌎😍",108,"06/03/2026 14:08",https://www.instagram.com/reel/DZI2GRQptJk/,"Reel do Instagram",,Total,91717,1979,65,73,0,,
18064986278448345,17841400074692954,paulistao,Paulistão,"🇧🇷🇳🇱🇦🇷🇨🇴🇵🇾🇺🇾 SEIS PAÍSES E ONZE JOGADORES! 
O ESQUADRÃO DO FUTEBOL PAULISTA ESTÁ PRONTO PARA A COPA DO MUNDO!
#CopaDoMundo #PaulistasEmCampo",0,"06/04/2026 09:00",https://www.instagram.com/p/DZKywNtEqxx/,"Carrossel do Instagram",,Total,3344242,125823,932,442,1513,366,
18089713553580037,17841400074692954,paulistao,Paulistão,"A 8ª RODADA DO PAULISTA SUB-23 SEGUNDA DIVISÃO VEM AÍ!
#PaulistaSub23SegundaDivisão",0,"06/05/2026 04:00",https://www.instagram.com/p/DZM1LrKEhUw/,"Imagem do Instagram",,Total,20084,238,12,3,3,1,11051
18127417345625428,17841400074692954,paulistao,Paulistão,"O EMPATE QUE DEU O TÍTULO PARA O TIMÃO!
Há 29 anos, o Corinthians conquistava seu 22º título paulista no empate contra o São Paulo no MorumBIS!
#BaúDoPaulistão",0,"06/05/2026 05:00",https://www.instagram.com/p/DZM8DCbkiA0/,"Imagem do Instagram",,Total,54012,1891,29,36,24,1,29452
18109032068485004,17841400074692954,paulistao,Paulistão,"A ÚLTIMA RODADA VEM AÍ!
Portuguesa, Água Santa e XV de Piracicaba estão garantidos na segunda fase. Noroeste e Velo Clube vão com tudo em busca da classificação.
#FutebolPaulista #PaulistasEmCampo",0,"06/05/2026 06:00",https://www.instagram.com/p/DZNC6pgibDb/,"Imagem do Instagram",,Total,111538,2907,37,17,23,26,61144
17851363572697084,17841454473375442,ulissescostatv,"ULISSES TV","HOJE É DIA DE PAULISTÃO SUB-20 NA ULISSES TV! ⚽📺

Nesta sexta-feira de feriado, a partir das 15h, a bola rola para Santo André x São Paulo, no Estádio Bruno José Daniel, em duelo válido pela 2ª rodada do Campeonato Paulista Sub-20.

E você acompanha COM EXCLUSIVIDADE na tela da Ulisses TV! 🔥

🎙️ Narração: @narraito 
🎤 Comentários: @luizademarjr 
🎥 Reportagens direto do gramado: @brunopuzzovio 

🔗 LINK NO STORY!

#PaulistaSub20 #UlissesTV #SantoAndre #SaoPauloFC #FutebolDeBase",0,"06/05/2026 07:40",https://www.instagram.com/p/DZNTQK6RaSt/,"Imagem do Instagram",,Total,33051,245,11,6,0,,
17953980111139937,17841400074692954,paulistao,Paulistão,"VEM VER A TABELA!
A 7ª rodada do Paulista Sub-23 Segunda Divisão chegou ao fim!
#PaulistaSub23SegundaDivisão",0,"06/05/2026 10:50",https://www.instagram.com/p/DZNpMuEk-4g/,"Carrossel do Instagram",,Total,44775,703,35,7,8,2,16819
