Título do vídeo,Link para o vídeo,Hora da publicação,Visualizações do vídeo,Curtidas,Comentários,Compartilhamentos,Adicionar aos Favoritos
PRA AMPLIAR O PLACAR! 🔥 Willian mandou de cabeça pra aumentar a vantagem do Marília! #PaulistãoA3Rivalo,https://www.tiktok.com/@paulistao/video/7631731311358610705,2026/04/22 23:36:33,4689,116,2,0,5
MENOS DE UM MINUTO! 😮‍💨 Marcondele abriu o placar pro Marília nos primeiros segundos de jogo! #PaulistãoA3Rivalo,https://www.tiktok.com/@paulistao/video/7631730130104143120,2026/04/22 23:31:57,4079,192,11,7,7
ESPECIALISTA EM DAR ADEUS PROS ADVERSÁRIOS! 🧤🔥 Wagner Coradin é o grande pegador de pênaltis do Marília no #PaulistãoA3Rivalo.,https://www.tiktok.com/@paulistao/video/7631676905518877968,2026/04/22 20:05:20,6622,107,5,0,2
Kadu Barone e a arte de ser invisível…🥷🔥 Toda tranquilidade do camisa dez da Inter de Bebedouro pra aparecer livre no lugar certo e na hora certa. #PaulistãoA4Rivalo,https://www.tiktok.com/@paulistao/video/7631621788618804481,2026/04/22 16:30:20,2865,106,2,3,2
O PRIMEIRO É ESPECIAL!  Lingard vai para as redes pela primeira vez com a camisa do Timão 🔥 #PaulistasEmCampo  🎥 Prime Video ,https://www.tiktok.com/@paulistao/video/7631397256712834324,2026/04/22 01:59:04,17835,1417,16,27,26
"NOITE HISTÓRICA EM MARÍLIA!  Lucas Lima, Marcondele, Wagner Coradin e João Lucas falaram sobre o momento especial do acesso do MAC!  #PaulistãoA3Rivalo",https://www.tiktok.com/@paulistao/video/7631003091789270292,2026/04/21 00:29:40,6400,291,3,6,11
VIROU ROTINA NO ULRICO MURSA! 😮‍💨🤌 O Rafinha fez valer o ingresso do torcedor da Briosa nas semis do #PaulistãoA3Rivalo.,https://www.tiktok.com/@paulistao/video/7630948870704467216,2026/04/20 21:00:22,50011,677,7,0,15
ISSO É PAPO DE?! #PaulistãoA3Rivalo #Undaia,https://www.tiktok.com/@paulistao/video/7630221445729193223,2026/04/18 21:56:15,9238,254,3,1,7
"O GOL DO ACESSO! Com uma cabeçada certeira, Otávio fez história com a camisa de Portuguesa Santista! #PaulistãoA3Rivalo",https://www.tiktok.com/@paulistao/video/7630201386210233601,2026/04/18 20:39:44,24650,519,9,22,15
"ABRINDO OS TRABALHOS! No lugar certo e na hora certa, Alef contou com uma pitadinha de sorte para abrir o placar para o Rio Preto! #PaulistãoA3Rivalo",https://www.tiktok.com/@paulistao/video/7630179164867267860,2026/04/18 19:12:06,5915,126,1,2,7
,https://www.tiktok.com/@paulistao/video/7629835574140095761,2026/04/17 21:00:07,2968,56,1,0,2
"A FOTO PREFERIDA DO PAULISTÃO DO MEU ARTILHEIRO! 🌟📷 O Flaco gostou do registro do Jhony Inácio, e a gente precisava enquadrar para presentear o artilheiro do campeonato!  #Paulistão #Palmeiras #FlacoLopez ",https://www.tiktok.com/@paulistao/video/7629825844868910344,2026/04/17 20:21:10,1082,35,1,0,4
O PITTA DECIDE! 🇵🇾⚽️⚽️ O camisa 9 entrou no jogo para marcar os gols da virada do @Red Bull Bragantino na @SudamericanaBR!  #FutebolPaulista #PaulistasEmCampo  🎥 Sudamericana ,https://www.tiktok.com/@paulistao/video/7629561244453784853,2026/04/17 03:14:25,3902,70,2,1,1
CARLOS MIGUEL!  A DEFESA QUE GARANTIU OS TRÊS PONTOS PARA O PALMEIRAS NO ALLIANZ PARQUE!  #FutebolPaulista #PaulistasEmCampo  🎥 @libertadoresbr,https://www.tiktok.com/@paulistao/video/7629524648006421780,2026/04/17 00:52:27,26325,880,15,56,19
TÁ NA HISTÓRIA! 🐷💚⚽ MURILO MARCOU O GOL 5️⃣0️⃣0️⃣ DO PALMEIRAS NA HISTÓRIA DA LIBERTADORES! #PaulistasEmCampo #FutebolPaulista #Palmeiras 📽️@libertadoresbr,https://www.tiktok.com/@paulistao/video/7629515779645426965,2026/04/17 00:17:48,7317,222,5,9,0
A EMOÇÃO EM COMANDAR O TIMÃO! O DINIZ SABE MUITO BEM O QUE É SER CORINTHIANS! #FutebolPaulista #Corinthians,https://www.tiktok.com/@paulistao/video/7629480346777586952,2026/04/16 22:00:21,7024,347,2,6,10
"QUEM VAI CONSEGUIR O ACESSO, MARÍLIA OU XV DE JAÚ? 🔥 #PaulistãoA3Rivalo",https://www.tiktok.com/@paulistao/video/7629464908580670738,2026/04/16 21:00:23,1818,42,1,0,1
QUE LOUCURA É O FUTEBOL! 🤯 Dal Pian garantiu duas vitórias nos acréscimos pra levar o Ituano às semis do #PaulistãoA2Rivalo.,https://www.tiktok.com/@paulistao/video/7629396578805107985,2026/04/16 16:35:20,2177,38,2,1,1
E ESSE VOLEIO DO GUSTAVO HENRIQUE?! 😱 Que golaço do zagueiro do Timão para aumentar ainda mais a vantagem do Corinthians no placar contra o Santa Fe! #PaulistasEmCampo 📽️@libertadoresbr,https://www.tiktok.com/@paulistao/video/7629187149685968149,2026/04/16 03:02:35,14777,499,8,85,20
VAI DAR BRIOSA OU O JACARÉ VAI REVERTER? 🔥 #PaulistãoA3Rivalo,https://www.tiktok.com/@paulistao/video/7629101293944016144,2026/04/15 21:30:22,2812,36,1,0,1
✋🤪🤚 Neymar marcou o primeiro dele em uma competição internacional desde o seu retorno ao Santos! 📹 @sudamericanabr #PaulistasEmCampo #Santos,https://www.tiktok.com/@paulistao/video/7628813938821467408,2026/04/15 02:54:23,4985,111,3,0,4
"DE PÉ EM PÉ! 👀 No toque de bola, saiu o primeiro gol do Artur com a camisa do São Paulo! 📹 @sudamericanabr #PaulistasEmCampo #SãoPaulo",https://www.tiktok.com/@paulistao/video/7628783240358186241,2026/04/15 00:55:20,7577,129,1,3,2
O lançamento do Marcos Antônio: 🤯 A ajeitada do Calleri: 🫨 O chutaço do Luciano: 😳 📹 @sudamericanabr #PaulistasEmCampo #SãoPaulo,https://www.tiktok.com/@paulistao/video/7628773414131584263,2026/04/15 00:17:03,7241,188,2,10,2
Poesia em movimento. ⚽️✨ #PaulistãoA4Rivalo,https://www.tiktok.com/@paulistao/video/7628722427765280017,2026/04/14 21:00:24,6512,69,1,0,2
"Toda qualidade de Rafael Toloi passando por aqui! E hoje tem Tricolor em campo pela @sudamericanabr, hein?! #FutebolPaulista",https://www.tiktok.com/@paulistao/video/7628645453424282887,2026/04/14 16:00:23,7910,279,3,8,7
"DESSE TIME O FENÔMENO VAI GOSTAR! 👀 Quando o assunto é cara a cara com o goleiro, os atacantes do Taquaritinga não tremem na base. #PaulistãoA4Rivalo",https://www.tiktok.com/@paulistao/video/7628629840781937937,2026/04/14 15:00:22,12222,119,4,2,10
O Paulistão tem um lugar especial na coleção de medalhas do Neymar!🏅 #NeymarJr  🎥 YouTube/Neymar,https://www.tiktok.com/@paulistao/video/7628356718862421269,2026/04/13 21:20:21,7408,187,5,2,7
"PEGA ESSE LATEREIO! 🔥 Magal lançou, Luiz Henrique desviou e Brendon empatou pra Penapolense nos acréscimos da ida das quartas do #PaulistãoA4Rivalo.",https://www.tiktok.com/@paulistao/video/7628351617657572629,2026/04/13 21:00:24,4252,45,0,0,4
GOLAÇO DE FALTA! 🔥 Artur Melo bateu bonito na bola na vitória da Inter de Bebedouro pela ida das quartas do #PaulistãoA4Rivalo.,https://www.tiktok.com/@paulistao/video/7628266929018522888,2026/04/13 15:30:21,4675,81,0,0,3
ESTREIA EM CASA E LOGO COM UM DERBY NO @Brasileirão Betano!  UMA NOITE EMOCIONANTE NA CARREIRA DE FERNANDO DINIZ! #FutebolPaulista #Corinthians #Brasileirão,https://www.tiktok.com/@paulistao/video/7628072472667098389,2026/04/13 02:57:17,1633,74,1,3,0
"VAI CORINTHIANS!  NÃO TEM JEITO, O FERNANDO DINIZ É MUITO TIMÃO!  #FutebolPaulista #Corinthians ",https://www.tiktok.com/@paulistao/video/7628031141785734421,2026/04/13 00:16:56,254638,11212,59,89,262
O HUGO SOUZA GARANTIU O EMPATE NO DERBY!  #FutebolPaulista #Corinthians ,https://www.tiktok.com/@paulistao/video/7628026866837835029,2026/04/13 00:00:22,22486,534,6,11,18
NÃO PASSA NADA! 🙅‍♂️🧤 O Carlos Miguel fechou o gol na chance do Yuri Alberto abrir o placar! #PaulistasEmCampo #Palmeiras,https://www.tiktok.com/@paulistao/video/7628016904837418258,2026/04/12 23:21:33,23890,948,16,46,18
HUGO SOUZA SALVA O CORINTHIANS NO DERBY! #Derby #Corinthians,https://www.tiktok.com/@paulistao/video/7628016797358361877,2026/04/12 23:21:08,7196,205,5,6,5
NO TALENTO! O ALLAN BAGUNÇOU A DEFESA DO CORINTHIANS! #Derby #FutebolPaulista,https://www.tiktok.com/@paulistao/video/7628016504453319944,2026/04/12 23:19:54,225302,911,8,35,32
É O MATHEUZINHO! É A RAÇA ALVINEGRA NO DERBY! #Derby #Corinthians,https://www.tiktok.com/@paulistao/video/7628008680331431185,2026/04/12 22:50:45,1937001,8930,82,262,351
O PALMEIRAS CHEGOU! 🐽 O Verdão já está na Neo Química Arena para o Derby de logo mais! #PaulistasEmCampo #Palmeiras,https://www.tiktok.com/@paulistao/video/7627993626286558485,2026/04/12 21:51:13,2057,87,3,2,4
A EMOÇÃO DE FERNANDO DINIZ EM SEU PRIMEIRO JOGO EM CASA COMO TÉCNICO DO CORINTHIANS! #Corinthians,https://www.tiktok.com/@paulistao/video/7627993339043925255,2026/04/12 21:50:03,80563,5180,66,99,163
EQUIPES EM CAMPO! 🔥 O DERBY VAI COMEÇAR! #PaulistasEmCampo,https://www.tiktok.com/@paulistao/video/7627993252460875016,2026/04/12 21:49:35,1286,53,2,1,3
A ESTREIA DE FERNANDO DINIZ NA NEO QUÍMICA ARENA! #Corinthians,https://www.tiktok.com/@paulistao/video/7627993090736835861,2026/04/12 21:49:01,98904,6757,44,85,201
NO ESTILO! O Memphis está na Neo Química Arena para acompanhar o Timão! #PaulistasEmCampo #Corinthians,https://www.tiktok.com/@paulistao/video/7627993011355487506,2026/04/12 21:48:45,154184,6181,67,122,135
A CHEGADA DO TIMÃO! 🏠🤝 O Corinthians tá na casa para o Derby no #Brasileirão! #PaulistasEmCampo #Corinthians,https://www.tiktok.com/@paulistao/video/7627992932821339410,2026/04/12 21:48:22,1028,41,2,0,2
Fernando Diniz está na área para o seu primeiro jogo na Neo Química Arena! E logo um Derby para começar com tudo em casa! #FutebolPaulista #Corinthians,https://www.tiktok.com/@paulistao/video/7627992613966056705,2026/04/12 21:48:12,1263,67,1,1,2
O PALMEIRAS CHEGOU! 🐽 O Verdão já está na Neo Química Arena para o Derby de logo mais!  #PaulistasEmCampo #Palmeiras,https://www.tiktok.com/@paulistao/video/7627976029662989586,2026/04/12 20:42:57,2827,156,3,0,2
Fernando Diniz está na área para o seu primeiro jogo na Neo Química Arena! E logo um Derby para começar com tudo em casa! #FutebolPaulista #Corinthians ,https://www.tiktok.com/@paulistao/video/7627974935683534100,2026/04/12 20:38:45,6662,368,0,0,13
A CHEGADA DO TIMÃO! 🏠🤝 O Corinthians tá na casa para o Derby no #Brasileirão!  #PaulistasEmCampo #Corinthians,https://www.tiktok.com/@paulistao/video/7627970612358647047,2026/04/12 20:21:55,1786,128,5,0,4
Foi assim que o Flaco López resolveu o último confronto entre Corinthians e Palmeiras no Paulistão Casas Bahia! Será que vem mais um gol do argentino na Neo Química Arena por aí? #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7627887630960676113,2026/04/12 15:00:22,8161,422,5,4,14
"QUE ISSO, MATHEUS SALES! 🤩🤯 QUE CHAPÉU, PAPAI!  #FutebolPaulista #Botafogo  🎥 @SportyNet ",https://www.tiktok.com/@paulistao/video/7627316898094419221,2026/04/11 02:05:14,4176,99,3,0,0
O DINIZ CHEGOU COM TUDO NO TIMÃO! #Corinthians #FutebolPaulista 🎥 @libertadoresbr,https://www.tiktok.com/@paulistao/video/7627269076716408080,2026/04/10 23:00:22,363,11,1,1,0
"“Neuer ou Courtois?” Por aqui só conhecemos Wagner Coradin, o paredão do Marília!🧤🔥 #PaulistãoA3Rivalo",https://www.tiktok.com/@paulistao/video/7627246082719747329,2026/04/10 21:30:20,1736,79,4,4,5
"PAPO RIVALO COM O TORCEDOR DA BRIOSA! 🔥 Falamos sobre a atual campanha, os ídolos históricos e a expectativa pro futuro da Portuguesa Santista. #NadaGanhadaEmoção #JogueComResponsabilidade #PaulistãoA3Rivalo +18",https://www.tiktok.com/@paulistao/video/7627238404803038472,2026/04/10 21:00:23,1454,32,1,5,2
"VEIO DE GARFO E O RAFINHA SERVIU SOPA! 🍜🔥 Não bastou o gol da vitória, o atacante da Portuguesa Santista ainda aprontou isso aí! #PaulistãoA3Rivalo",https://www.tiktok.com/@paulistao/video/7627215203737832712,2026/04/10 19:30:20,11871,133,3,0,6
"Entramos na trend! 📸 Lembra de algum desses momentos da galeria da adm, torcedor? 👀 #PaulistãoCasasBahia ",https://www.tiktok.com/@paulistao/video/7627205328735718664,2026/04/10 18:52:14,1025,65,1,0,1
É O GALO DA COMARCA! 🐓💚 O XV de Jaú voou para as semis do #PaulistãoA3Rivalo,https://www.tiktok.com/@paulistao/video/7627160921349131521,2026/04/10 16:00:21,1879,55,1,1,1
🇦🇷⚽🐷 O FLACO LÓPEZ DECIDIU O ÚLTIMO DERBY NO PAULISTÃO CASAS BAHIA! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7627130166476655880,2026/04/10 14:00:23,7939,285,5,1,8
DO GOLEIRO DIRETO PRO DEZ! 🎯🔥 Victor Golas deu assistência e fechou o gol na vitória do XV de Piracicaba sobre o Ituano no #PaulistãoA2Rivalo.,https://www.tiktok.com/@paulistao/video/7626875024452078855,2026/04/09 21:30:20,3625,64,0,1,1
A BRIOSA VAI REPETIR A DOSE OU O JACARÉ VAI APRONTAR?🔥 A Portuguesa Santista venceu o Rio Preto na primeira fase e agora os dois se reencontram pra disputar o acesso nas semis do #PaulistãoA3Rivalo. #TBT,https://www.tiktok.com/@paulistao/video/7626867313580543249,2026/04/09 21:00:24,1831,32,0,0,0
O CRIA DO NHÔ QUIM CHAMOU A RESPONSA! 🔥 Serginho marcou dois golaços na vitória do XV de Piracicaba sobre o Ituano por 3 a 0 mantendo a equipe na disputa por uma vaga nas semis do #PaulistãoA2Rivalo.,https://www.tiktok.com/@paulistao/video/7626782264399006996,2026/04/09 15:30:20,4259,60,0,1,1
VAI TER REPLAY OU REVANCHE? 🤔 O XV de Jaú venceu o Marília no primeiro encontro e agora os dois se enfrentam novamente pelas semis do #PaulistãoA3Rivalo. #TBT,https://www.tiktok.com/@paulistao/video/7626774601753840914,2026/04/09 15:00:24,2448,58,3,0,0
"VAI, MIRASSOL! João Victor fez história! É o primeiro gol do Leão na @libertadoresbr! #PaulistasEmCampo 🎥Paramount+",https://www.tiktok.com/@paulistao/video/7626536051670125840,2026/04/08 23:35:59,7157,233,2,13,7
VAI PRO PUSKÁS? 🔥 Johann Perea recebeu a placa de gol mais bonito do Estádio Espanha e Jabaquara mira o Prêmio Puskás com apoio da FPF. #PaulistãoA4Rivalo,https://www.tiktok.com/@paulistao/video/7626411187579718930,2026/04/08 15:30:21,6362,117,1,2,3
DIFÍCIL PARAR O HOMEM! ⚡️🏃 Jogadaça do Severo que terminou no pênalti da classificação do Lemense pras quartas do #PaulistãoA4Rivalo.,https://www.tiktok.com/@paulistao/video/7626125139893226772,2026/04/07 21:00:23,4122,65,0,1,0
SÓ VALIA GOLAÇO? 🤌 Patrick e Felipe Mian fizeram duas pinturas pro Comercial no #PaulistãoA4Rivalo.,https://www.tiktok.com/@paulistao/video/7626117404216544520,2026/04/07 20:30:21,2458,62,1,0,1
ESSE É O NOSSO FANATICÃO! 😅 #Fanaticão #PaulistãoA3Rivalo,https://www.tiktok.com/@paulistao/video/7626047882000583954,2026/04/07 16:00:21,2499,67,1,0,2
O Jacareí estacionou o busão! 🚎 #PaulistãoA4Rivalo #HaramBall,https://www.tiktok.com/@paulistao/video/7626040086471167252,2026/04/07 15:30:21,3552,105,3,9,1
Por isso que a Briosa não joga a toalha! 😅 O André Luiz confiou na comissão técnica e a classificação da Portuguesa Santista veio. #PaulistãoA3Rivalo,https://www.tiktok.com/@paulistao/video/7625761765745298695,2026/04/06 21:30:20,6048,95,1,0,1
VICIADO EM FAZER GOLAÇO! 🥶 Toda a frieza do Pedrinho pra marcar mais um pro Taquaritinga no #PaulistãoA4Rivalo.,https://www.tiktok.com/@paulistao/video/7625753995247734017,2026/04/06 21:00:21,4739,91,3,0,0
TÁ AÍ UM DESTRO QUE USA A ESQUERDA “DIREITO”! 🤌 Muito recurso do João Araújo pra marcar esse golaço pro Grêmio São-Carlense no #PaulistãoA4Rivalo.,https://www.tiktok.com/@paulistao/video/7625738560288607496,2026/04/06 20:00:21,3458,63,2,0,1
"GELADÍSSIMO! 🥶 Que batida, meus amigos! O @__jota0 bateu com extrema categoria a última penalidade e colocou a Portuguesa Santista na semifinal do Paulistão A3 Rivalo! #PaulistãoA3Rivalo",https://www.tiktok.com/@paulistao/video/7625306317829197064,2026/04/05 16:02:52,5840,153,5,5,7
NO APAGAR DAS LUZES! O gol que levou Portuguesa Santista e Paulista para os pênaltis! #PaulistãoA3Rivalo,https://www.tiktok.com/@paulistao/video/7625295279272496404,2026/04/05 15:20:04,6052,187,1,2,3
"CALMA, O MARLON FREITAS RESOLVE!🐷💚 #Palmeiras",https://www.tiktok.com/@paulistao/video/7624367663678016776,2026/04/03 03:20:25,2861,241,3,1,3
"NÃO TEM JEITO, O MARLON FREITAS DESFILA DENTRO E FORA DE CAMPO!  🎥 GE TV",https://www.tiktok.com/@paulistao/video/7624366898699963669,2026/04/03 03:17:45,5033,210,3,0,1
💣💣💣 QUE GOLAÇO DO GABRIEL NA VITÓRIA DO RED BULL BRAGANTINO SOBRE O FLAMENGO!  #FutebolPaulista #PaulistasEmCampo  🎥 Premiere ,https://www.tiktok.com/@paulistao/video/7624359770488720660,2026/04/03 02:50:02,4108,138,1,3,6
TOME CANETA!  Quero ver parar o Allan!  #Palmeiras #PaulistasEmCampo  🎥 GE TV,https://www.tiktok.com/@paulistao/video/7624348716777917716,2026/04/03 02:07:12,22146,713,3,10,19
O PRIMEIRO GOL DE MARLON FREITAS COM A CAMISA DO PALMEIRAS!  #Palmeiras #PaulistasEmCampo  🎥 GE TV ,https://www.tiktok.com/@paulistao/video/7624344164288711957,2026/04/03 01:49:31,6365,455,5,11,9
QUE GOLAÇO DO PITTA!  O camisa 9 do Red Bull Bragantino marcou esse lindo gol sobre o Flamengo!  #FutebolPaulista #PaulistasEmCampo  🎥 Globo ,https://www.tiktok.com/@paulistao/video/7624336594861903124,2026/04/03 01:20:03,12169,390,5,34,14
PAULISTA A UM JOGO DE DISPUTAR MAIS UM ACESSO! 👀 O Galo da Japi venceu a Portuguesa Santista por 2 a 1 e joga por um empate no Ulrico Mursa pra avançar para as semis do #PaulistãoA3Rivalo.,https://www.tiktok.com/@paulistao/video/7624269794543455505,2026/04/02 21:00:50,3482,68,0,0,3
"CACHORRÃO NA FRENTE! 🐶🔥 O EC São Bernardo fez valer seu mando vencendo o Marília por 2 a 0 e entra com vantagem no Abreuzão, no jogo de volta das quartas do #PaulistãoA3Rivalo.",https://www.tiktok.com/@paulistao/video/7624185967565458709,2026/04/02 15:35:21,4609,80,0,0,1
ESTÃO DEIXANDO O ECUS SONHAR! 🦁🔥 O Leão da Colorado encostou no G-8 após superar o Lemense e agora só precisa de uma vitória na última rodada pra se garantir nas quartas do #PaulistãoA4Rivalo.,https://www.tiktok.com/@paulistao/video/7623890883603189012,2026/04/01 20:30:21,4559,80,1,0,0
BATIDA VENENOSA! 🔥 Lauder Perez garantiu a vitória do XV de Jaú contra o Rio Claro na ida das quartas do #PaulistãoA3Rivalo.,https://www.tiktok.com/@paulistao/video/7623813653053050119,2026/04/01 15:30:21,4455,93,1,0,0
"NÃO PASSOU NADA! 🚫🔥 Em tarde inspirada do goleiro Juan Julio e sua defesa, o Colorado Caieiras garantiu um ponto fora de casa contra o Tanabi no #PaulistãoA4Rivalo.",https://www.tiktok.com/@paulistao/video/7623798131750178055,2026/04/01 14:30:21,4466,125,1,4,2
DO MEIO DA RUA! 🎯 O Pedrinho marcou um gol antológico pelo Taquaritinga no último fim de semana pelo #PaulistãoA4Rivalo.,https://www.tiktok.com/@paulistao/video/7623527532821892370,2026/03/31 21:00:25,5404,79,5,3,2
IBRAHIM MELHOR QUE OSIMHEN? 🇳🇬👀 O camisa 9 do Penapolense fez quatro dos seis gols da goleada do Pantera sobre o Araçatuba pelo #PaulistãoA4Rivalo.,https://www.tiktok.com/@paulistao/video/7623519788802903304,2026/03/31 20:30:21,2809,68,1,3,5
KADU BARONE: O FUTEBOL VIRANDO ARTE! 🎨⚽️ Toda a tranquilidade do camisa 10 da Inter de Bebedouro pra colocar o Lobo na liderança do #PaulistãoA4Rivalo.,https://www.tiktok.com/@paulistao/video/7623442299955055873,2026/03/31 15:30:21,6604,95,1,1,2
GUARDE ESSE NOME: MARCOS PAPA! 🔥 O atacante cravou duas vezes contra o União Barbarense e colocou o Rio Preto muito perto da vaga nas semis do #PaulistãoA3Rivalo.,https://www.tiktok.com/@paulistao/video/7623156434938760466,2026/03/30 21:00:24,5076,72,2,0,3
LUCAS WINGERT GARANTINDO MAIS TRÊS PRONTOS PRO ITUANO! 🧤🔥 #PaulistãoA2Rivalo.,https://www.tiktok.com/@paulistao/video/7623148696825269512,2026/03/30 20:30:22,2853,64,2,0,2
CLIMA DE FESTA EM BARRETOS! 🕺 O Touro do Vale tá garantido nas quartas do #PaulistãoA4Rivalo. 🎥 Guilherme Ribeiro/Comunicação Barretos,https://www.tiktok.com/@paulistao/video/7623067535004470549,2026/03/30 15:15:21,5843,178,1,8,7
Toda categoria de Marcos Antônio passando por aqui! #PaulistasEmCampo #SãoPaulo,https://www.tiktok.com/@paulistao/video/7622692597789625608,2026/03/29 15:00:22,6137,364,6,1,6
"TÁ MALUCO! 🤯 O Pelé pode não ter feito, mas o Perea não perdeu a chance! Lindo gol do camisa 2 do Jabaquara pra cima do Comercial no Paulistão A4 Rivalo! #PaulistãoA4Rivalo",https://www.tiktok.com/@paulistao/video/7622427349694336272,2026/03/28 21:52:33,5465,95,0,11,3
🇨🇴⚽JHON ARIAS FOI PRA REDE! O GOL QUE GARANTIU A VITÓRIA DO VERDÃO NO CHOQUE-REI! #PaulistasEmCampo #Palmeiras,https://www.tiktok.com/@paulistao/video/7622321499642400017,2026/03/28 15:00:22,4841,374,4,4,7
VITÓRIA NOS ACRÉSCIMOS! 🔥 Kauã Giancler garantiu os três pontos pro Taquaritinga contra o Tanabi no #PaulistãoA4Rivalo.,https://www.tiktok.com/@paulistao/video/7622058284823874832,2026/03/27 22:00:22,2384,40,0,0,1
UM FOGUETE! 🚀 🔥 Que golaço do Thassio pra fechar a vitória do Ituano sobre o Água Santa. #PaulistãoA2Rivalo,https://www.tiktok.com/@paulistao/video/7622042902201371921,2026/03/27 21:00:24,4178,58,1,3,0
