ID do post,Data,Texto do post,Postar link,Impressões,Curtidas,Engajamentos,Itens salvos,Compartilhamentos,Novos seguidores,Respostas,Reposts,Visitas ao perfil,Expansões de detalhes,Cliques de URL,Cliques de hashtag,Cliques de link permanente
2099283606594076682,"Sun, Sep 13, 2026",ENCERRANDO O FINAL DE SEMANA... Este foi o saldo dos #PaulistasEmCampo. https://t.co/KoowqRDbgJ,https://x.com/Paulistao/status/2099283606594076682,1183,9,15,0,0,0,0,0,0,0,0,0,0
2099283143140205034,"Sun, Sep 13, 2026","DOIS PARA LÁ, DOIS PARA CÁ! A Inter de Limeira volta com um ponto na mala na Série C. #PaulistasEmCampo 📷 Reprodução/Inter de Limeira https://t.co/6PmGzuQheA",https://x.com/Paulistao/status/2099283143140205034,1194,7,13,0,0,0,0,0,0,2,0,1,0
2099282743284613579,"Sun, Sep 13, 2026",TUDO IGUAL! O Novorizontino soma mais um ponto no @brasileiraob. #PaulistasEmCampo 📷 Juan Rodrigues / Novorizontino https://t.co/5CIQBp9Fpk,https://x.com/Paulistao/status/2099282743284613579,1037,6,8,0,0,0,0,0,0,0,0,0,0
2099274218433056871,"Sun, Sep 13, 2026",O Corinthians sofre revés fora de casa pelo @brasileirao. #PaulistasEmCampo 📷 Rodrigo Coca/Corinthians https://t.co/OD0xlq4pUB,https://x.com/Paulistao/status/2099274218433056871,1241,7,17,1,0,0,0,2,1,1,0,0,0
2099251392191811601,"Sun, Sep 13, 2026",VITÓRIA EM CASA! A @afeoficial garante mais três pontos na Série C. 📷 Guilherme Moro / Ferroviária SAF https://t.co/5Hv05s2hFa,https://x.com/Paulistao/status/2099251392191811601,1302,6,14,0,0,0,0,0,2,2,0,0,0
2099248293070958835,"Sun, Sep 13, 2026",FOI BUSCAR... O Mirassol consegue mais um ponto no @brasileirao. #PaulistasEmCampo 📷 JP Pinheiro/Agencia Mirassol https://t.co/d2mHjFguyf,https://x.com/Paulistao/status/2099248293070958835,1120,8,11,0,0,0,0,0,0,0,0,0,0
2099247414368403542,"Sun, Sep 13, 2026",SEM GOLS! Comercial e São José não saíram do zero na primeira partida das quartas de final da Copa Paulista Rivalo. #CopaPaulistaRivalo 📷 Mrs Sport Fotos/Comercial RP https://t.co/4iWDLFqMCG,https://x.com/Paulistao/status/2099247414368403542,1075,3,8,0,0,0,0,2,1,0,0,0,0
2099245581084336303,"Sun, Sep 13, 2026",HUGO SOUZA 🤝 TCHOCA! A DUPLA SALVOU DEMAIS NO MARACANÃ 😱 #PaulistasEmCampo #Corinthians https://t.co/dK9NGxRVEY,https://x.com/Paulistao/status/2099245581084336303,2331,8,13,2,0,0,0,2,1,1,0,1,0
2099120918471610426,"Sun, Sep 13, 2026",DIA CHEIO! Não vai faltar jogo com #PaulistasEmCampo neste domingo. https://t.co/XecquzhKa3,https://x.com/Paulistao/status/2099120918471610426,707,7,10,0,0,0,0,1,0,0,0,0,0
2099098265501241443,"Sun, Sep 13, 2026",DOMINGOU COM COPA PAULISTA RIVALO! Hoje tem o primeiro duelo entre Comercial e São José pelas quartas de final! #CopaPaulistaRivalo https://t.co/EHPmXu3PAW,https://x.com/Paulistao/status/2099098265501241443,856,2,5,0,0,0,0,1,0,1,0,0,0
2098959840684990564,"Sun, Sep 13, 2026",O CEBOLINHA ESTÁ SE SENTINDO EM CASA! QUE ESTREIA DO NOVO CAMISA 7 DO PEIXÃO! #PaulistasEmCampo #FutebolPaulista #Santos 📷 Raul Baretta/Santos FC https://t.co/FZT7IhPw0l,https://x.com/Paulistao/status/2098959840684990564,1359,94,124,0,0,0,0,8,0,2,0,0,0
2098957038030103038,"Sun, Sep 13, 2026",SENSACIONAL! Esse lance conta como defesa para o Luan Peres?! #FutebolPaulista #PaulistasEmCampo #Santos 🎥@geglobo https://t.co/CRO4p7FCBb,https://x.com/Paulistao/status/2098957038030103038,2281,75,89,0,0,1,0,5,4,3,0,1,0
2098956020097642621,"Sun, Sep 13, 2026","Com vitórias de Palmeiras e Santos, o sábado terminou assim para o #FutebolPaulista! #PaulistasEmCampo https://t.co/p1NJ4tI5VZ",https://x.com/Paulistao/status/2098956020097642621,983,15,20,0,0,1,1,1,0,0,0,0,0
2098954993587876093,"Sun, Sep 13, 2026",NINGUÉM SEGURA O PEIXÃO! Anota aí a terceira vitória seguida do Santos no Brasileirão! #PaulistasEmCampo #FutebolPaulista 📷 Raul Baretta/Santos FC https://t.co/JYmtqccK8U,https://x.com/Paulistao/status/2098954993587876093,1210,126,144,0,0,0,0,10,0,0,0,0,0
2098953549694566692,"Sun, Sep 13, 2026",QUE DEFESA ESPETACULAR DE GABRIEL BRAZÃO! #FutebolPaulista #PaulistasEmCampo #Santos 🎥 @geglobo https://t.co/nFuq1OioRD,https://x.com/Paulistao/status/2098953549694566692,2078,47,54,0,1,0,0,4,0,2,0,1,0
2098950558224658559,"Sun, Sep 13, 2026",TUDO IGUAL! O Red Bull Bragantino volta do Rio de Janeiro com um ponto na bagagem! #PaulistasEmCampo #FutebolPaulista 📷Ari Ferreira/Red Bull Bragantino https://t.co/QTKz0eqbLU,https://x.com/Paulistao/status/2098950558224658559,825,1,4,0,0,0,0,0,0,0,0,0,0
2098947269332705737,"Sun, Sep 13, 2026",DE ZAGUEIRO ARTILHEIRO O VERDÃO ENTENDE! #ExclusivoPaulistão #Palmeiras https://t.co/d4t501nRMA,https://x.com/Paulistao/status/2098947269332705737,2098,54,63,2,0,0,1,5,2,1,0,0,0
2098938007147442288,"Sun, Sep 13, 2026",Um compilado da atuação da melhor defesa do @brasileirao! #ChoqueRei #PaulistasEmCampo https://t.co/Yql0v4Aapg,https://x.com/Paulistao/status/2098938007147442288,1273,13,16,1,0,0,0,1,1,1,0,0,0
2098932242236019036,"Sun, Sep 13, 2026",FAÇA O TIGRE IMEDIATAMENTE! 🫵🐯 #ExclusivoPaulistão #Palmeiras https://t.co/YU4UZU5wcZ,https://x.com/Paulistao/status/2098932242236019036,5298,299,326,4,5,1,1,11,2,8,0,1,0
2098927660814541139,"Sun, Sep 13, 2026","QUE FOI ISSO, FLACO?! O atacante do Verdão é frio demais 🥶 #ExclusivoPaulistão #Palmeiras https://t.co/x8RiCe2uI8",https://x.com/Paulistao/status/2098927660814541139,8508,86,109,2,0,0,0,4,2,15,0,0,0
2098917790816104521,"Sat, Sep 12, 2026",UMA NOITE MÁGICA! Vitória no clássico e camisa de presente: o Flaco López deixou a noite da torcedora completa. #Palmeiras https://t.co/4nkHc3ghGC,https://x.com/Paulistao/status/2098917790816104521,2130,112,125,2,0,0,0,2,1,9,0,0,0
2098916408818110737,"Sat, Sep 12, 2026",VITÓRIA DO VERDÃO! Um gol em cada tempo e mais três pontos na conta do @palmeiras. #PaulistasEmCampo 📷 Cesar Greco/Palmeiras https://t.co/a8YDjebPjj,https://x.com/Paulistao/status/2098916408818110737,927,25,33,0,0,1,0,0,1,0,0,0,0
2098913160249880745,"Sat, Sep 12, 2026",PRIMEIRO DIA CONCLUÍDO! Vem conferir como terminou o sábado de Copa Paulista Rivalo por aqui. #CopaPaulistaRivalo https://t.co/15WBO3qa1h,https://x.com/Paulistao/status/2098913160249880745,1039,7,10,0,0,0,0,2,0,0,0,0,0
2098912077175734525,"Sat, Sep 12, 2026",TUDO IGUAL! Primavera e Noroeste ficaram no empate no encerramento do primeiro dia das quartas na #CopaPaulistaRivalo. 📷 Tainá Araújo/Primavera https://t.co/Jtq95leGtK,https://x.com/Paulistao/status/2098912077175734525,980,3,11,0,0,0,0,0,0,2,0,0,0
2098910265878188330,"Sat, Sep 12, 2026",CAAARLOS MIGUEEL!!! Que defesa do Paredão Alviverde! #ChoqueRei #PaulistasEmCampo https://t.co/aALxyML7Gv,https://x.com/Paulistao/status/2098910265878188330,1363,17,20,0,0,0,0,1,2,0,0,0,0
2098907297795731882,"Sat, Sep 12, 2026",FAZ O TIGRE! 🐯🐯🐯🐯 Vitor Roque amplia para o Palmeiras no Choque-Rei! #PaulistasEmCampo #Palmeiras #SãoPaulo https://t.co/mHHjXwlJAk,https://x.com/Paulistao/status/2098907297795731882,1535,30,37,4,0,1,0,0,3,3,0,0,0
2098902796183490853,"Sat, Sep 12, 2026",MURILO ABRE O PLACAR NO CHOQUE-REI! 🐷🔥 O zagueiro do Palmeiras apareceu na hora certa para balançar as redes no Nubank Parque! #PaulistasEmCampo #Palmeiras #SãoPaulo https://t.co/siB20oBvl9,https://x.com/Paulistao/status/2098902796183490853,1636,23,50,0,0,2,0,1,4,19,0,1,0
2098899385752928423,"Sat, Sep 12, 2026",UNIÃO NA FRENTE! Alex Oliveira marca no final do segundo tempo e garante a vantagem para o União São João na Copa Paulista Rivalo. #CopaPaulistaRivalo 📷Reprodução/União São João https://t.co/zTHj7GitAt,https://x.com/Paulistao/status/2098899385752928423,1029,1,6,0,0,0,0,0,3,0,0,1,0
2098892747184758854,"Sat, Sep 12, 2026",EQUIPES EM CAMPO PARA O CHOQUE-REI! Vai começar o clássico no Nubank Parque! #PaulistasEmCampo #Palmeiras #SãoPaulo https://t.co/3yF9W9USB9,https://x.com/Paulistao/status/2098892747184758854,1173,5,10,0,0,1,0,1,2,0,0,1,0
2098818930039243025,"Sat, Sep 12, 2026",DUELO DE ARGENTINOS! 🔥 Flaco López e Calleri se enfrentam no Choque-Rei desse sábado no @brasileirao! #PaulistasEmCampo #Palmeiras #SãoPaulo https://t.co/fNK7FkpUxw,https://x.com/Paulistao/status/2098818930039243025,1043,10,12,0,0,0,0,1,1,0,0,0,0
2098758536578961496,"Sat, Sep 12, 2026",DOSE TRIPLA! Três confrontos no @brasileiro com direito à Choque-Rei recheiam esse sábado de #FutebolPaulista! #PaulistasEmCampo https://t.co/PN4mZylZeS,https://x.com/Paulistao/status/2098758536578961496,997,10,14,0,0,0,0,1,0,0,0,0,0
2098735877874737199,"Sat, Sep 12, 2026",PARA INAUGURAR AS QUARTAS! São dois confrontos nesse sábado pelas quartas de final da Copa Paulista Rivalo! #CopaPaulistaRivalo https://t.co/m1ykwZagqD,https://x.com/Paulistao/status/2098735877874737199,831,3,7,0,0,0,0,0,0,1,0,0,0
2098607783163686988,"Sat, Sep 12, 2026",HOJE É DIA DE CHOQUE-REI! O Nubank Parque vai receber mais um confronto entre Palmeiras e São Paulo pelo @brasileirao! #PaulistasEmCampo https://t.co/wr03oJkLPc,https://x.com/Paulistao/status/2098607783163686988,1354,24,33,0,0,0,0,3,0,0,0,0,0
2098547134895366578,"Fri, Sep 11, 2026","TUDO ATUALIZADO! ✅ Antes do Choque-Rei desse sábado, vem conferir o desempenho das minhas equipes nos clássicos desse ano! #PaulistasEmCampo https://t.co/fpjLnJjnwl",https://x.com/Paulistao/status/2098547134895366578,2415,13,130,2,0,0,0,1,0,0,0,0,0
2098536299946795207,"Fri, Sep 11, 2026","AS QUARTAS DE FINAL VEM AÍ! Começando no sábado e terminando na terça-feira, esses são os confrontos de ida das quartas da Copa Paulista Rivalo! #CopaPaulistaRivalo https://t.co/L6gBw9IFjk",https://x.com/Paulistao/status/2098536299946795207,1089,7,23,0,0,0,0,2,3,2,0,2,0
2098509385274372288,"Fri, Sep 11, 2026","OS CONVOCADOS DE SÃO PAULO PÓS-COPA DESDE 2010! 🇧🇷 Ancelotti definiu a primeira lista de jogadores da #SeleçãoBrasileira depois da Copa do Mundo de 2026, mas você lembra dos paulistas presentes nas outras primeiras convocações depois de cada Copa? #PaulistasEmCampo #CopaDoMundo https://t.co/up6HgDpWeB",https://x.com/Paulistao/status/2098509385274372288,1607,3,81,1,0,0,0,1,0,4,0,1,0
2098501834713477355,"Fri, Sep 11, 2026",CORINGÃO DOMINOU A SELEÇÃO! 🇧🇷🤝🦅 O Corinthians foi a equipe que teve mais jogadores convocados para os próximos amistosos da #SeleçãoBrasileira! #PaulistasEmCampo #HugoSouza #BrenoBidon #Matheuzinho https://t.co/5Y9BNbxtTK,https://x.com/Paulistao/status/2098501834713477355,1533,1,14,0,0,0,0,0,0,0,0,2,0
2098475410086617336,"Fri, Sep 11, 2026",QUE DUPLA! 🐯 Robson e Rômulo somam 56 participações em gols do Novorizontino nesse ano! #PaulistasEmCampo https://t.co/C3RoLHNs7U,https://x.com/Paulistao/status/2098475410086617336,1834,5,14,0,0,0,0,1,0,0,0,0,0
2098456541229732006,"Fri, Sep 11, 2026",GOL DO OLIVA É BOM PRESSÁGIO! O uruguaio marcou três vezes em três vitórias do Peixão nos últimos jogos! #PaulistasEmCampo #Santos https://t.co/cXVlkOFx6f,https://x.com/Paulistao/status/2098456541229732006,2483,139,170,1,0,0,0,10,0,4,0,0,0
2098396144732704835,"Fri, Sep 11, 2026","63 ANOS DA SEGUNDA LIBERTADORES DO PEIXÃO! 🏆🐳 No dia 11 de setembro de 1963, o Santos conquistava o bicampeonato da @libertadoresbr! #PaulistasEmCampo#BaúDoPaulistão #Santos https://t.co/rCUfColMN9",https://x.com/Paulistao/status/2098396144732704835,2133,184,223,0,1,2,1,21,0,2,0,1,0
2098381049633837253,"Fri, Sep 11, 2026","PARABÉNS, XERIFE! 🎉 Ricardo Rocha, bicampeão paulista e campeão do mundo com a Seleção Brasileira em 1994, completa 64 anos! #FutebolPaulista #Aniversário https://t.co/HFFVo6Sqsy",https://x.com/Paulistao/status/2098381049633837253,906,3,10,0,0,0,1,1,0,2,0,0,0
2098242626369855732,"Fri, Sep 11, 2026",Não foi uma boa noite para as minhas equipes no @brasileiraob 😢 #PaulistasEmCampo https://t.co/pFWskNfVMp,https://x.com/Paulistao/status/2098242626369855732,1232,4,6,0,0,0,0,1,0,0,0,0,0
2098238095510389123,"Fri, Sep 11, 2026",A Ponte Preta foi superada pelo Sport pelo @brasileiraob. #PaulistasEmCampo 📷 Paulo Paiva/Sport Club do Recife. https://t.co/MAdTwbNqxx,https://x.com/Paulistao/status/2098238095510389123,1256,8,18,0,0,0,0,1,2,4,0,1,0
2098226730120925286,"Fri, Sep 11, 2026",O São Bernardo FC sofre revés em casa pelo @brasileiraob. #PaulistasEmCampo 📷 Janes Carvalho/São Bernardo FC https://t.co/7dfm9oQUHD,https://x.com/Paulistao/status/2098226730120925286,1563,1,9,0,0,0,0,0,0,0,0,0,0
2098183598645903551,"Thu, Sep 10, 2026",CINCO VITÓRIAS SEGUIDAS E CONTANDO... NINGUÉM SEGURA O @novorizontino NO @BrasileiraoB! #FutebolPaulista #PaulistasEmCampo https://t.co/4W3GlBiQt3,https://x.com/Paulistao/status/2098183598645903551,1459,3,14,0,0,1,0,0,1,1,0,0,0
2098124535815958720,"Thu, Sep 10, 2026",O QUE MAIS VENCEU MATA-MATAS EM CASA! 🐳 Precisando de uma vitória em confronto decisivo na Vila Belmiro? Chama o Peixão! #PaulistasEmCampo #Santos 📝@R10Score https://t.co/531sXgLPX7,https://x.com/Paulistao/status/2098124535815958720,1036,8,12,0,0,0,0,1,0,1,0,0,0
2098055431838925231,"Thu, Sep 10, 2026","A DISPUTA DO VERDÃO COMEÇA EM CASA! Pelo sorteio dos mandos da @copadobrasilcbf, o Palmeiras faz o primeiro jogo em São Paulo e viaja para o Rio de Janeiro para decidir quem fica com a vaga para a final! #PaulistasEmCampo #CopaDoBrasil https://t.co/Vl9Qa7hzOR",https://x.com/Paulistao/status/2098055431838925231,1813,54,98,0,0,0,0,1,0,1,0,0,0
2098033756779213196,"Thu, Sep 10, 2026",BERNÔ E MACACA PELA VITÓRIA! O objetivo é um só: somar pontos no @brasileiraob! #PaulistasEmCampo https://t.co/5siWbp2zjn,https://x.com/Paulistao/status/2098033756779213196,1436,4,11,0,0,0,0,1,0,0,0,0,0
2097887190789345608,"Thu, Sep 10, 2026","DEPOIS DE 14 ANOS.... 🤩 O Corinthians não marcava em mata-mata na Libertadores fora de casa desde 2012! E teve gente que lembrou do Romarinho nesse gol do Kaio César, hein... 👀😮💨 #PaulistasEmCampo #Corinthians 🎥 @libertadoresbr https://t.co/lDpiG56J0V",https://x.com/Paulistao/status/2097887190789345608,1245,11,14,0,0,0,0,0,0,2,0,1,0
2097886895128576301,"Thu, Sep 10, 2026","Hugo Souza, paredão do Corinthians e da Seleção Brasileira! 😮‍💨🔥 #PaulistasEmCampo #Corinthians 🎥 @libertadoresbr https://t.co/Xjj2wZtqqN",https://x.com/Paulistao/status/2097886895128576301,1568,58,64,1,0,0,0,3,0,2,0,1,0
2097879143308312982,"Thu, Sep 10, 2026","A quarta-feira dos paulistas na Libertadores, Sudamericana e Brasileirão Série B! 👏 #PaulistasEmCampo https://t.co/P9XzTXYSIS",https://x.com/Paulistao/status/2097879143308312982,937,7,10,0,0,0,0,0,0,1,0,0,0
2097876885774483882,"Thu, Sep 10, 2026",EMPATE IMPORTANTE! ⚫⚪ O Corinthians buscou o resultado na Argentina e agora decide em casa em busca da vaga na semifinal da @libertadoresbr! #PaulistasEmCampo #Corinthians 📷 Rodrigo Coca/Ag. Corinthians https://t.co/FxCW373Mv2,https://x.com/Paulistao/status/2097876885774483882,1270,57,70,2,0,0,0,5,1,1,0,0,0
2097858717542731786,"Thu, Sep 10, 2026",QUE ESTILO! 😎 O Príncipe Neymar ficou feliz com a vitória do Peixão na @sudamericanabr! #FutebolPaulista #PaulistasEmCampo #Santos #neymarjr 📷 Raul Baretta/Santos FC https://t.co/geBIzoG8ek,https://x.com/Paulistao/status/2097858717542731786,1144,44,60,0,0,0,0,6,0,3,0,0,0
2097846543369777152,"Thu, Sep 10, 2026","VITÓRIA IMPORTANTE DE OLHO NO TOPO DA TABELA! 🤩 No confronto paulista, o Novorizontino levou a melhor pelo @brasileiraob! #PaulistasEmCampo #Novorizontino 📷 Juan Rodrigues/Novorizontino https://t.co/11yQorVqUL",https://x.com/Paulistao/status/2097846543369777152,1178,3,10,1,0,0,1,0,2,2,0,0,0
2097845745269309832,"Thu, Sep 10, 2026",FASE ARTILHEIRA DO OLIVA! Coloca mais um gol na conta do uruguaio com a camisa do Santos! #FutebolPaulista #PaulistasEmCampo 🎥@sudamericanabr https://t.co/qwoMwdLZmh,https://x.com/Paulistao/status/2097845745269309832,5873,58,70,0,0,0,0,6,2,3,0,0,0
2097844899303346409,"Thu, Sep 10, 2026",O PRIMEIRO DE GIAY COM A CAMISA DO PALMEIRAS! O GOL DA VITÓRIA DO VERDÃO NO NUBANK PARQUE! #FutebolPaulista #PaulistasEmCampo 🎥@libertadoresbr https://t.co/lw9Lhan5xu,https://x.com/Paulistao/status/2097844899303346409,1328,5,7,0,0,0,0,0,0,2,0,0,0
2097840955785187354,"Thu, Sep 10, 2026",VANTAGEM ALVIVERDE!🐷💚⚽ #FutebolPaulista #PaulistasEmCampo 📷Cesar Greco/Palmeiras https://t.co/rSvU5yHVHS,https://x.com/Paulistao/status/2097840955785187354,1075,45,60,0,0,0,3,1,0,1,0,0,0
2097837455462281360,"Wed, Sep 9, 2026",NA VILA QUEM MANDA É O PEIXÃO!⚽⚽ #PaulistasEmCampo #Santos #FutebolPaulista 📷Raul Baretta/Santos FC https://t.co/RKRcUFUcPI,https://x.com/Paulistao/status/2097837455462281360,1285,140,156,0,0,0,1,6,0,1,0,0,0
2097836032867672366,"Wed, Sep 9, 2026",É O RODILINDO DESFILANDO NA VILA BELMIRO! #PaulistasEmCampo #Santos #Rodinei 🎥 Sudamericana https://t.co/BvdA7LVnTj,https://x.com/Paulistao/status/2097836032867672366,4102,144,173,2,3,1,1,11,1,12,0,2,0
2097830935139950986,"Wed, Sep 9, 2026",É O VAN DIJK DA BAIXADA! #FutebolPaulista #PaulistasEmCampo #Santos 📷Raul Baretta/Santos FC https://t.co/V1ZtVMpNQt,https://x.com/Paulistao/status/2097830935139950986,1974,152,180,0,0,0,1,8,3,0,0,1,0
2097829823263519172,"Wed, Sep 9, 2026",O PRIMEIRO GOL DE GIAY COM A CAMISA DO PALMEIRAS!💚🐷⚽ #FutebolPaulista #PaulistasEmCampo 📷Cesar Greco/Palmeiras https://t.co/ObtseHc3LA,https://x.com/Paulistao/status/2097829823263519172,1337,72,98,1,0,1,0,2,4,5,0,0,0
2097828778370097517,"Wed, Sep 9, 2026",Aquele encontro especial do Deyverson com os antigos companheiros de Palmeiras!,https://x.com/Paulistao/status/2097828778370097517,3563,9,9,1,2,0,0,0,0,0,0,0,0
2097815077738926423,"Wed, Sep 9, 2026","AQUELA LIGAÇÃO ESPECIAL DO NEYMAR PARA O GABRIEL BONTEMPO! E de Seleção Brasileira o menino Ney entende, hein?!🥰 #PaulistasEmCampo #Santos #Convocação 🎥@santosfc https://t.co/5Wky8wM7sA",https://x.com/Paulistao/status/2097815077738926423,1043,3,3,1,0,0,0,0,0,0,0,0,0
2097810232084664440,"Wed, Sep 9, 2026",É O MATHEUZINHO! O lateral do Timão vai brilhar na Seleção Brasileira! #Corinthians #PaulistasEmCampo https://t.co/aMj1rFyBDn,https://x.com/Paulistao/status/2097810232084664440,1800,12,14,0,0,0,0,1,1,0,0,0,0
2097805133044215886,"Wed, Sep 9, 2026",EVERTON CEBOLINHA É DO PEIXÃO! O novo camisa 7 do Santos chegou para reforçar o elenco até o final da temporada 2026! #PaulistasEmCampo #Santos 📷Raul Baretta/Santos FC https://t.co/xjzeXOvb6e,https://x.com/Paulistao/status/2097805133044215886,3121,182,297,0,0,0,1,11,2,7,0,2,0
2097800839972716760,"Wed, Sep 9, 2026","É O MENINO DA VILA, PARÇA! 🇧🇷🥰 Que dia para o Gabriel Bontempo, convocado por Carlo Ancelotti para defender a #SeleçãoBrasileira! #PaulistasEmCampo #Santos #Convocação 🎥@santosfc https://t.co/0nGySZmuLD",https://x.com/Paulistao/status/2097800839972716760,1010,12,19,0,0,0,0,2,2,3,0,0,0
2097769508853461132,"Wed, Sep 9, 2026","GARRA NÃO VAI FALTAR NA SELEÇÃO, NÉ, Matheuzinho? 🔥 #Seleção #PaulistãoCasasBahia https://t.co/cBLTLlxUf3",https://x.com/Paulistao/status/2097769508853461132,41307,314,440,7,1,3,7,6,14,72,0,21,0
2097763064460247338,"Wed, Sep 9, 2026","BONDE DOS CONVOCADOS! 🤩 Com três convocados do Timão e um representante do Santos, estes são os jogadores do #FutebolPaulista na Seleção para os amistosos da Data Fifa. #Seleção #PaulistasEmCampo https://t.co/22RaAvBwd5",https://x.com/Paulistao/status/2097763064460247338,1879,80,125,1,1,0,0,4,0,6,0,0,0
2097758184014282973,"Wed, Sep 9, 2026",TUDO NO SEU TEMPO... Bontempo balançou a rede no Paulistão Casas Bahia 2025 e chegou a hora de representar a Seleção Brasileira 🌟🥹 #PaulistãoCasasBahia #Seleção https://t.co/TqTuJqogXR,https://x.com/Paulistao/status/2097758184014282973,6744,110,130,2,0,0,3,0,3,11,0,2,0
2097746866712580190,"Wed, Sep 9, 2026",PANTERA E TIGRE SE ENFRENTAM NA SÉRIE B! 👀 Quem vai levar a melhor no #DueloPaulista: Botafogo ou Novorizontino? #PaulistasEmCampo https://t.co/etGRmCjsyn,https://x.com/Paulistao/status/2097746866712580190,1026,4,6,0,0,0,0,0,0,0,0,0,0
2097731766052090189,"Wed, Sep 9, 2026","VAAAAAAAAI, CORINTHIANS! 🦅 O primeiro confronto das quartas da @libertadoresbr é na Argentina! #PaulistasEmCampo https://t.co/qaobftatff",https://x.com/Paulistao/status/2097731766052090189,1842,113,124,0,0,0,0,4,0,0,0,0,0
2097716669669888245,"Wed, Sep 9, 2026","AVANTI, PALESTRA! 🐷🌟 O primeiro duelo contra a LDU na @libertadoresbr é na casa do Verdão! #PaulistasEmCampo #Palmeiras https://t.co/bXm1uw8Bap",https://x.com/Paulistao/status/2097716669669888245,1265,22,29,0,0,0,0,0,0,0,0,0,0
2097701565620515326,"Wed, Sep 9, 2026","VAI PRA CIMA DELES, SANTOS! 🔥 O Peixão enfrenta o Atlético Mineiro no primeiro jogo das quartas de final da @sudamericanabr! #PaulistasEmCampo #Sulamericana https://t.co/LXaICJUI69",https://x.com/Paulistao/status/2097701565620515326,3392,251,306,1,0,1,1,10,1,0,0,1,0
2097683716172575162,"Wed, Sep 9, 2026","QUARTA-FEIRA MOVIMENTADA! Dia de confrontos importantes para as minhas equipes na @libertadoresbr e na @sudamericanabr, além de duelo paulista no @brasileiraob! #PaulistasEmCampo https://t.co/5OvXYA3cAp",https://x.com/Paulistao/status/2097683716172575162,1117,8,20,0,0,0,0,2,1,0,0,0,0
2097513163713327284,"Wed, Sep 9, 2026",O São Paulo foi superado nos primeiros 90 minutos contra o Boca Juniors e agora vai precisar reverter a desvantagem jogando no MorumBIS. #PaulistasEmCampo 📷 @SudamericanaBR https://t.co/ObPEr7zDaq,https://x.com/Paulistao/status/2097513163713327284,1715,29,61,2,0,1,0,3,2,3,0,1,0
2097407121310761366,"Tue, Sep 8, 2026",FIM DE MAIS UMA RODADA! ✅ Assim estão os paulistas na classificação do @brasileirao! #PaulistasEmCampo https://t.co/cSvdiXL3n8,https://x.com/Paulistao/status/2097407121310761366,2242,17,38,1,0,0,0,3,2,1,0,0,0
2097389051854590065,"Tue, Sep 8, 2026",TUDO DEFINIDO PARA AS QUARTAS DE FINAL! Restam oito na disputa pelo título da Copa Paulista Rivalo! Vem conferir os confrontos de ida e volta dessa fase 👀 #CopaPaulistaRivalo https://t.co/Hy8FdWTpJz,https://x.com/Paulistao/status/2097389051854590065,1713,8,95,0,0,1,0,2,1,5,0,1,0
2097158231906976186,"Tue, Sep 8, 2026",PRIMEIRO PASSO! O Tricolor vai até a Argentina em busca da vantagem na @sudamericanabr ✈️🔥 #PaulistasEmCampo #SãoPaulo https://t.co/ZlwP3IgpJN,https://x.com/Paulistao/status/2097158231906976186,4631,429,557,1,2,1,1,14,4,8,0,2,0
