Post id,Date,Post text,Post Link,Impressions,Likes,Engagements,Bookmarks,Shares,New follows,Replies,Reposts,Profile visits,Detail Expands,URL Clicks,Hashtag Clicks,Permalink Clicks
2087675579944301030,"Wed, Aug 12, 2026",PLACAR ZERADO NO PRIMEIRO TEMPO ENTRE BRAGANTINAS E GUERREIRAS! #PaulistãoFPetrobras 📷Alexandre Battibugli/Ag. Paulistão https://t.co/ubt8bc4jX0,https://x.com/PaulistaoFem/status/2087675579944301030,457,6,17,1,0,0,0,0,5,3,0,0,0
2087667654932709380,"Wed, Aug 12, 2026",A ERIKA CONHECE O CAMINHO DO GOL! #PaulistãoFPetrobras 📷Pedro Zacchi/Ag. Paulistão https://t.co/CpG56R4ixq,https://x.com/PaulistaoFem/status/2087667654932709380,507,18,29,0,0,0,0,6,1,1,0,0,0
2087664662187753878,"Wed, Aug 12, 2026","Jaqueline jogou muito, fez dois gols e foi eleita a craque do jogo! #PaulistãoFPetrobras #Corinthians #Brabas 📷Pedro Zacchi/Ag. Paulistão https://t.co/CgtDzDeT6R",https://x.com/PaulistaoFem/status/2087664662187753878,2239,49,124,0,0,0,0,4,2,0,0,0,0
2087663572746707384,"Wed, Aug 12, 2026",GOLEADA DAS BRABAS!⚽⚽⚽⚽ #PaulistãoFPetrobras 📷Pedro Zacchi/Ag. Paulistão https://t.co/PYnCDouBR4,https://x.com/PaulistaoFem/status/2087663572746707384,500,15,29,1,0,0,0,4,0,0,0,0,0
2087663433999057130,"Wed, Aug 12, 2026",A ERIKA NÃO PERDOA! É O QUARTO GOL DAS BRABAS! #PaulistãoFPetrobras #Corinthians https://t.co/jPkY4J5B21,https://x.com/PaulistaoFem/status/2087663433999057130,700,19,23,1,0,0,0,2,2,0,0,0,0
2087658670888747133,"Wed, Aug 12, 2026",TUDO PRONTO PARA O ÚLTIMO JOGO DO DIA! BRAGANTINAS E GUERREIRAS EM CAMPO! #PaulistãoFPetrobras 📷Alexandre Battibugli/Ag. Paulistão https://t.co/NdTe8vXu17,https://x.com/PaulistaoFem/status/2087658670888747133,390,7,8,0,0,0,0,0,1,0,0,0,0
2087658636864639425,"Wed, Aug 12, 2026",OLHA O TERCEIRO GOL DAS BRABAS! #PaulistãoFPetrobras https://t.co/nwJlYFuyJb,https://x.com/PaulistaoFem/status/2087658636864639425,540,9,11,0,0,0,0,1,1,0,0,0,0
2087651574071894461,"Wed, Aug 12, 2026","JAQUELINE, A BRABA!⚽⚽ #PaulistãoFPetrobras 📷Pedro Zacchi/Ag. Paulistão https://t.co/UBuwWf6Ehq",https://x.com/PaulistaoFem/status/2087651574071894461,536,23,34,0,0,0,0,3,1,0,0,0,0
2087651391627988993,"Wed, Aug 12, 2026",Giovana marcou o segundo gol da história do Mirassol no Paulistão F Petrobras! #PaulistãoFPetrobras 📷Pedro Zacchi/Ag. Paulistão https://t.co/9nC0jzXvui,https://x.com/PaulistaoFem/status/2087651391627988993,431,11,19,0,0,0,1,0,3,0,0,0,0
2087643840958066994,"Wed, Aug 12, 2026",INTERVALO DE JOGO E AS BRABAS ESTÃO NA FRENTE DO PLACAR! #PaulistãoFPetrobras 📷Pedro Zacchi/Ag. Paulistão https://t.co/1O9uaj4bIn,https://x.com/PaulistaoFem/status/2087643840958066994,514,22,32,0,0,0,0,1,3,0,0,0,0
2087642608973602933,"Wed, Aug 12, 2026",OLHA ELA DE NOVO! Jaqueline marca o segundo das Brabas contra o Mirassol! #PaulistãoFPetrobras #Corinthians https://t.co/L5zkbwPaDN,https://x.com/PaulistaoFem/status/2087642608973602933,519,14,32,2,0,0,1,2,5,10,0,0,0
2087639565645267064,"Wed, Aug 12, 2026",GOL HISTÓRICO! Giovana deixou tudo igual e fez o segundo gol da história do Mirassol! #PaulistãoFPetrobras https://t.co/0J4MpFc10v,https://x.com/PaulistaoFem/status/2087639565645267064,699,20,29,0,0,0,1,1,3,2,0,1,0
2087635835617181960,"Wed, Aug 12, 2026","QUE GOLAÇO DA JAQUELINE! Desarmou, arrancou e mandou na gaveta! #PaulistãoFPetrobras #Corinthians #Brabas https://t.co/vsurjjL5Xk",https://x.com/PaulistaoFem/status/2087635835617181960,691,31,44,0,0,0,1,2,9,0,0,1,0
2087630202520113479,"Wed, Aug 12, 2026",BRAGANTINAS E GUERREIRAS SE ENFRENTAM! Assista ao vivo no YouTube do @paulistao ao confronto entre Red Bull Bragantino e Ferroviária! #PaulistãoFPetrobras https://t.co/S2akDZaRLU,https://x.com/PaulistaoFem/status/2087630202520113479,488,10,19,0,0,0,0,0,5,1,0,1,0
2087623042839011449,"Wed, Aug 12, 2026",PLAY NA QUARTA-FEIRA DE PAULISTÃO F PETROBRAS! Vamos com tudo para Mirassol e Corinthians! #PaulistãoFPetrobras 📷Pedro Zacchi/Ag. Paulistão https://t.co/sjR0IFhtK5,https://x.com/PaulistaoFem/status/2087623042839011449,409,6,14,0,0,0,0,0,0,0,0,0,0
2087622870356705400,"Wed, Aug 12, 2026",O PRIMEIRO DO DIA! 🔥 O Mirassol recebe o Corinthians pela 6ª rodada do Paulistão F Petrobras! Quem vai sair com a vitória? #PaulistãoFPetrobras https://t.co/R4NMDTh72p,https://x.com/PaulistaoFem/status/2087622870356705400,480,6,15,0,0,0,0,0,2,3,0,1,0
