"Identificação do post","Identificação da Página","Nome da Página",Título,Descrição,"Duração (s)","Horário de publicação","Tipo de legenda","Link permanente","É um post cruzado","É compartilhado","Tipo de post",Idiomas,"Rótulos personalizados","Status do conteúdo financiado","Comentário de dados",Data,Visualizações,Alcance,"Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Total de cliques","Consumo por direcionamento de público correspondente (Photo Click)","Outros cliques","Visualizações qualificadas","Feedbacks negativos dos usuários: Ocultar tudo","Feedbacks negativos dos usuários: Ocultar","Cliques no link","Segundos de visualização","Média de Segundos de visualização","Ganhos estimados (USD)","Negative feedback from users: Ocultar tudo","Negative feedback from users: Ocultar"
1257843449711936,100064588783898,"Federação Paulista de Futebol - FPF","VAI, CORINTHIANS!
Timão faz o dever de casa e soma mais três pontos no Brasileirão!
#PaulistasEmCampo
📷Rodrigo Coca/Ag. Corinthians",,0,"10/18/2025 16:43",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid0wjN4HJtz9qVndv1xuSNNNDMfaNnk2ixKhXfNvS2rLQ7r8PQmZDrqznmx739VbK5ml,0,0,Fotos,,,,,Total,164999,123642,3452,3214,158,80,1766,783,983,0,5,5,,,,
1257848606378087,100064588783898,"Federação Paulista de Futebol - FPF","QUE GOLAÇO!
Maycon soltou a bomba de fora da área e garantiu mais uma vitória do Corinthians no Brasileirão!
#PaulistasEmCampo
🎥Corinthians/Divulgação","QUE GOLAÇO!
Maycon soltou a bomba de fora da área e garantiu mais uma vitória do Corinthians no Brasileirão!
#PaulistasEmCampo
🎥Corinthians/Divulgação",14,"10/18/2025 16:52",N/A,https://www.facebook.com/reel/2631624480504297/,0,0,Vídeos,,,,,Total,35607,31943,607,588,8,11,476,,476,0,,,,178170.743,6.051,0
1257857133043901,100064588783898,"Federação Paulista de Futebol - FPF","Lá se foi o sabadão de #FutebolPaulista.
#PaulistasEmCampo",,0,"10/18/2025 17:10",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid02EkqkAba4dVMUxda8TAeA1kJ811BsVKW1JAKPtd7qFnc8zzvxhvYDgA4ZVSa7mNx4l,0,0,Fotos,,,,,Total,23880,16609,154,141,7,6,198,95,103,0,,,,,,
1257951889701092,100064588783898,"Federação Paulista de Futebol - FPF","QUE HONREM A CAMISA E LUTEM SEM PARAR! 🔥
Só a vitória interessa para o Palmeiras no Maracanã... Avanti, Palestra! 🐷💚
#PaulistasEmCampo #Palmeiras",,0,"10/18/2025 20:05",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid09nRF5orY5cdRfTVEQe1FSqAZui4eWAWg5TRjBf4ies9e1vYYtVZ2ta97LrBuVpxrl,0,0,Fotos,,,,,Total,328068,234213,7478,6728,587,163,4980,1697,3283,0,23,6,,,,
1258343682995246,100064588783898,"Federação Paulista de Futebol - FPF","DUELOS IMPORTANTES!
O Palmeiras enfrenta o Flamengo em confronto direto pela liderança do @brasileirao, enquanto Mirassol e São Paulo protagonizam um duelo paulista e o Botafogo vai em busca da vitória para subir na tabela do @brasileiraob!
#PaulistasEmCampo",,0,"10/19/2025 06:00",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid02FmVCjRs3AeN58K1ASnM54GuUvuK5MEASSMFbaX1SHRWjgapVRAgx4eGPyjgHrMuKl,0,0,Fotos,,,,,Total,24949,18525,172,142,14,16,248,148,100,0,,,,,,
1258499542979660,100064588783898,"Federação Paulista de Futebol - FPF","LEÃO VS TRICOLOR! 🦁⚔️🇾🇪
Quem vence o duelo paulista entre Mirassol e São Paulo? Deixe nos comentários seu palpite para o jogo!
#PaulistasEmCampo",,0,"10/19/2025 09:00",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid0PmxahqHnnqvnpNhBEqw4CBUc4TwRUTotCkdKJcMtYgjtipuh82XVxbEg9FgEZFFCl,0,0,Fotos,,,,,Total,26921,19349,267,184,73,10,450,138,312,0,,,,,,
1258638239632457,100064588783898,"Federação Paulista de Futebol - FPF","OIIII, MORUMBIS! 
A campanha ""Marque esse Gol"", uma iniciativa da FPF com a Fundação Laço Rosa e a Marque esse Gol, que leva carretas de mamografia para diversos pontos do Estado, estaciona no MorumBIS durante os dias 20 e 21 de outubro. Acesse: www.marqueessegol.com.br e faça sua inscrição gratuitamente!
#FPF #MarqueEsseGol #OutubroRosa",,0,"10/19/2025 12:00",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid02SHCxvvYnFcnquFbwzJZBm4buWQmaxroTkrQ8EJSQUpgwNzkxR8JLYkqPaAMaFxTol,0,0,Fotos,,,,,Total,3984,2871,31,26,2,3,26,8,18,0,,,,,,
1258705679625713,100064588783898,"Federação Paulista de Futebol - FPF","Verdão luta, mas é superado no Maracanã.
#PaulistasEmCampo
📷Cesar Greco/Palmeiras",,0,"10/19/2025 14:02",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid02ivdCMk3aszUbygV4wZtybpVGqFktSSQvAMV2b21bqaffNHR1ptDkLK6TRyKdezQzl,0,0,Fotos,,,,,Total,67108,47144,1096,584,486,26,2184,403,1781,0,3,3,,,,
1258739882955626,100064588783898,"Federação Paulista de Futebol - FPF","VELOZ!  O Mirassol precisou de apenas 25 segundos para abrir o placar diante do São Paulo!  #PaulistasEmCampo   📷Premiere","VELOZ!
O Mirassol precisou de apenas 38 segundos para abrir o placar diante do São Paulo!
#PaulistasEmCampo 
📷Premiere",18,"10/19/2025 15:12",N/A,https://www.facebook.com/reel/1589556185389766/,0,0,Vídeos,,,,,Total,109204,98389,1052,937,85,30,5672,,5671,0,,,1,812990.169,9.135,0
1258787289617552,100064588783898,"Federação Paulista de Futebol - FPF","PONTO IMPORTANTE!
Botafogo luta até o fim a busca o empate contra o Cuiabá.
#PaulistasEmCampo
📷João Victor Menezes de Souza/Ag. Botafogo",,0,"10/19/2025 16:43",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid0LLKgwMdmjVVyG3Vc26iQAtsQ8Akdx4v6iqTzaerGnJf7m3NEHJktsXhmNAVg4d8zl,0,0,Fotos,,,,,Total,23946,17381,207,141,64,2,599,130,469,0,,2,,,,
