"Identificação do post","Identificação da Página","Nome da Página",Título,Descrição,"Duração (s)","Horário de publicação","Tipo de legenda","Link permanente","É um post cruzado","É compartilhado","Tipo de post",Idiomas,"Rótulos personalizados","Status do conteúdo financiado","Comentário de dados",Data,Visualizações,"Visualizações de Posts orgânicos","Visualizações de Posts turbinados",Alcance,"Alcance de Posts orgânicos","Alcance de Posts turbinados","Visualizações de 3 segundos do vídeo","Visualizações do vídeo de 1 minuto","Visualizadores de 3 segundos","Visualizadores de 1 minuto","Visualizações do vídeo de 3 segundos de Posts turbinados","Visualizações do vídeo de 3 segundos de Posts orgânicos","Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Segundos de visualização","Média de Segundos de visualização"
752421677503844,100082080567569,"Paulistão F","VAMOS SÃO PAULO!
O Tricolor vai com tudo pra voltar a vencer no #PaulistãoFemininoSicredi 🔥",,0,"09/03/2025 11:30",N/A,https://www.facebook.com/paulistaof/posts/pfbid02B9A7BUUnAQvGMbRwVfLeKHhhBNKsdYt7VryDNVJ4doNb9N8zjAahNu8Gotkm9V3Ll,0,0,Fotos,,,,,Total,49896,49896,0,33731,33731,0,0,0,0,0,0,0,482,465,12,5,,
752398150839530,100082080567569,"Paulistão F","Daqui a pouco a bola rola para Taubaté e Ferroviária na abertura da oitava rodada do #PaulistãoFemininoSicredi! AO VIVO no YouTube do @paulistao!
📷 Anderson Romão/Ag. Paulistão",,0,"09/03/2025 10:46",N/A,https://www.facebook.com/paulistaof/posts/pfbid02nX78hQCFJ8DfqZ2MJP5MMJq29YvQndJQ4rqEGB2JAGN5T1C4no5MesBxKfmBNrUcl,0,0,Fotos,,,,,Total,2117,2117,0,1560,1560,0,0,0,0,0,0,0,23,23,0,0,,
752371474175531,100082080567569,"Paulistão F","PRA CIMA, SEREIAS!
Depois da conquista do Brasileirão Feminino A2, as Sereias da Vila vão com tudo no Paulistão Feminino Sicredi.
#PaulistãoFemininoSicredi",,0,"09/03/2025 10:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid094otoMfJXnr1Z3UtntqBLwcqXY841MtBubsHoHQw8UziPkHfd4HaxvGuXQUQw2zZl,0,0,Fotos,,,,,Total,90937,90937,0,61246,61246,0,0,0,0,0,0,0,1234,1190,31,13,,
752298844182794,100082080567569,"Paulistão F","PRIMEIRO DO DIA!
Taubaté e Ferroviária abrem a rodada e a quarta-feira no Paulistão Feminino Sicredi.
#PaulistãoFemininoSicredi",,0,"09/03/2025 08:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid02KSLZFfUtQ6iTPmPh2zpnj9jMKXKQ1bWSPYtk9kSc4tGRcg2xj4vxoM5VfUKMeyE4l,0,0,Fotos,,,,,Total,11834,11834,0,8890,8890,0,0,0,0,0,0,0,62,62,0,0,,
752223297523682,100082080567569,"Paulistão F","METADE HOJE 🔥
Com direito a Superclássico Sicredi, bora conferir os jogos desta quarta-feira!
#PaulistãoFemininoSicredi",,0,"09/03/2025 06:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid033Cwp1SmSRRfoCVXjZUku72PCEWJUDTJzHCdWmskNCc5msF7w4YD2GNQVqz6Cexj5l,0,0,Fotos,,,,,Total,7448,7448,0,5381,5381,0,0,0,0,0,0,0,79,68,7,4,,
752186680860677,100082080567569,"Paulistão F","VOLTAMOS!
Quem aqui já estava com saudades do Paulista Feminino Sub-20 @petrobras?
#PaulistaFemininoSub20Petrobras",,0,"09/03/2025 05:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid02Y4Uv97atM5dvHQciFkdfGHd75VAJZwCn8dLHtpbGirUKpmQzzZamhsd2PXdCnuQHl,0,0,Fotos,,,,,Total,6418,6418,0,4588,4588,0,0,0,0,0,0,0,42,39,1,2,,
751914734221205,100082080567569,"Paulistão F","O BICHO VAI PEGAR!
Santos e São Paulo fazem o primeiro Superclássico Sicredi do returno do #PaulistãoFemininoSicredi 🔥",,0,"09/02/2025 20:05",N/A,https://www.facebook.com/paulistaof/posts/pfbid022w7QyHEHEp88G3dDnNoj4ivDDwqaXjmm826ipZ6xioJBVMu33mboWDLgpCF7Ej6kl,0,0,Fotos,,,,,Total,106974,106974,0,74525,74525,0,0,0,0,0,0,0,989,928,39,22,,
751722667573745,100082080567569,"Paulistão F","BORA PARA O RETURNO!
Vai começar a segunda volta do Paulistão Feminino Sicredi 2025. Bora ver quais os confrontos da oitava rodada 🤩
#PaulistãoFemininoSicredi",,0,"09/02/2025 14:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid02BeD11PEq7A9kscvCvYSFj3paoN8WEXuZybDRKkqS2orTRU1w7NLVqMm2iaYnXfgPl,0,0,Fotos,,,,,Total,79466,79466,0,55092,55092,0,0,0,0,0,0,0,365,335,16,14,,
751532214259457,100082080567569,"Paulistão F","FIM DO PRIMEIRO TURNO!
Vem conferir como que foi a primeira metade do Paulistão Feminino Sicredi 2025 👀🔢
#PaulistãoFemininoSicredi #Centauro #publi",,0,"09/02/2025 08:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid0MGbnC5jm8by1AcfyUfZYnwFT75aHEWH3tTa5LwURNyYHyHNGjYFXgqMbzxb9wXNtl,0,0,Fotos,,,,,Total,5204,5204,0,3515,3515,0,0,0,0,0,0,0,83,75,4,4,,
750994234313255,100082080567569,"Paulistão F","ACOSTUMADAS COM A DECISÃO!
As Brabas chegaram para a sua nona final consecutiva do @brfeminino. Será que vem mais um título para conta? 👀
#ElasEmCampo",,0,"09/01/2025 13:49",N/A,https://www.facebook.com/paulistaof/posts/pfbid02ATQTqhkpEXB3KqCGffnxnvdrszLGobqb7M9Sf7HeTcSKnkEhrEigtEymEtjLtPjdl,0,0,Fotos,,,,,Total,170349,170349,0,114404,114404,0,0,0,0,0,0,0,3115,2830,151,134,,
750228467723165,100082080567569,"Paulistão F","Foi assim que terminou a primeira rodada do Paulista Feminino Sub-17 Petrobras!
#PaulistaFemininoSub17Petrobras",,0,"08/31/2025 13:07",N/A,https://www.facebook.com/paulistaof/posts/pfbid02kQTsF3GSaSQEFoqy1xqg9B29GyyAdZt2NjVguXnwjf55pLSkBiLezz3jEYeZwms3l,0,0,Fotos,,,,,Total,12320,12320,0,8952,8952,0,0,0,0,0,0,0,58,56,0,2,,
750222121057133,100082080567569,"Paulistão F","Ponto final na primeira rodada da Taça Paulistana Petrobras!
#TaçaPaulistanaPetrobras",,0,"08/31/2025 12:55",N/A,https://www.facebook.com/paulistaof/posts/pfbid02DXrXLrzZBxn7qWTFx1kjsFsK6WdstHcAYeNSr2JYGHzhPeRcgKkhnP2rB6PAj3tLl,0,0,Fotos,,,,,Total,7313,7313,0,5647,5647,0,0,0,0,0,0,0,24,24,0,0,,
750100237735988,100082080567569,"Paulistão F","ALÔ, CONMEBOL Libertadores Femenina! 
O Timão já carimbou a passagem pra 2026!
#ElasEmCampo",,0,"08/31/2025 09:15",N/A,https://www.facebook.com/paulistaof/posts/pfbid0Ekd8sQxgD2JELahnWL8JAt8VhEvFZadyTxmbgcUZ3oueRXsUNwCiLJbD2uGqrpAhl,0,0,Fotos,,,,,Total,38455,38455,0,27861,27861,0,0,0,0,0,0,0,961,915,21,25,,
750098627736149,100082080567569,"Paulistão F","DUELO DEFINIDO!
O Cruzeiro será o adversário do Timão na final do Brasileirão Feminino!
#ElasEmCampo",,0,"08/31/2025 09:12",N/A,https://www.facebook.com/paulistaof/posts/pfbid0a5tE8Cpmmzrei32PdvN9RM1EGZsaNnDcMhnSvpuvJZKbPurfMSAJKzX8DQ5C3hqHl,0,0,Fotos,,,,,Total,11002,11002,0,8088,8088,0,0,0,0,0,0,0,352,315,17,20,,
750095537736458,100082080567569,"Paulistão F","EMPATE NO CANINDÉ!
Corinthians leva a melhor no placar agregado do Majestoso e avança para a final do Brasileirão Feminino!
📷Rebeca Reis/Staff Images Woman/CBF",,0,"08/31/2025 09:07",N/A,https://www.facebook.com/paulistaof/posts/pfbid0AJn84v2nKoGS8vcD4SgUud539aEhVg6ahEtx7kkApCiUbxUixAYkXD551LXSvdcql,0,0,Fotos,,,,,Total,11095,11095,0,7683,7683,0,0,0,0,0,0,0,249,223,19,7,,
750080577737954,100082080567569,"Paulistão F","BRABAS FINALISTAS!
O Corinthians vai em busca de mais um título do Brasileirão Feminino!
#ElasEmCampo",,0,"08/31/2025 08:43",N/A,https://www.facebook.com/paulistaof/posts/pfbid02M7ReZqSXigzznJ5rfpThUf5jSWvioYDWf9KBhxHTnksgTRUzca7kbrsQiVw8SWnnl,0,0,Fotos,,,,,Total,20593,20593,0,15351,15351,0,0,0,0,0,0,0,969,883,34,52,,
750077911071554,100082080567569,"Paulistão F","Palmeiras vence fora de casa, mas não consegue reverter a desvantagem do jogo de ida e se despede do Brasileirão Feminino.
#ElasEmCampo
📷Staff Images Woman/CBF",,0,"08/31/2025 08:38",N/A,https://www.facebook.com/paulistaof/posts/pfbid0sr4c7yEq5xnH41gJ8mWg6ZTDsPdkLxTJ3p6WLs7DedEvgf6AnhfCs1BisY2WSuw8l,0,0,Fotos,,,,,Total,117397,117397,0,83891,83891,0,0,0,0,0,0,0,1352,1213,126,13,,
749944411084904,100082080567569,"Paulistão F","TEM CLÁSSICO PAULISTA NO @brfeminino! 🦅🇾🇪
É dia de Semifinal Majestosa valendo vaga na final do Brasileirão!
#ElasEmCampo",,0,"08/31/2025 05:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid0yH2Q8TtrWDG3qrsK6AHnmbkVqfrb1UiRQkGE46RhmRzZkHL8fcbVHdU2MtUGwth2l,0,0,Fotos,,,,,Total,46105,46105,0,32569,32569,0,0,0,0,0,0,0,509,474,18,17,,
749927421086603,100082080567569,"Paulistão F","VALE VAGA NA FINAL!
Hora de definir os finalistas do @brfeminino: Corinthians tem a vantagem, enquanto São Paulo e Palmeiras querem reverter o resultado da ida! Quem avança, torcedor?
#ElasEmCampo",,0,"08/31/2025 04:30",N/A,https://www.facebook.com/paulistaof/posts/pfbid0zWLeY3Nna7RQaETvDoi2jYaGF7yb41ejP6mVJgpNNnKjhLnA1BfJSGAgftshXs4cl,0,0,Fotos,,,,,Total,13254,13254,0,9363,9363,0,0,0,0,0,0,0,183,170,7,6,,
749910624421616,100082080567569,"Paulistão F","AVANTI, PALESTRINAS! 💚🔥
O Palmeiras é o time da virada e vai buscar tirar a desvantagem e conquistar a vaga na grande final do @brfeminino!
#ElasEmCampo",,0,"08/31/2025 04:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid0waQeth1U2VD1TmkDWmFfDkRP911wXyuH87oEqjUoE2fJjhaJqytmU96NgdJbYGf8l,0,0,Fotos,,,,,Total,72923,72923,0,52368,52368,0,0,0,0,0,0,0,643,588,43,12,,
749607394451939,100082080567569,"Paulistão F","Não teve placar em branco no sabadão de Paulista Feminino Sub-17 Petrobras!
#PaulistaFemininoSub17Petrobras",,0,"08/30/2025 18:37",N/A,https://www.facebook.com/paulistaof/posts/pfbid0eua5VEhbLAETaNCun2JGMuUVBpjJymYLZHDd6vXUWXLjxo7mvJjqL7ncW2Wk5HC1l,0,0,Fotos,,,,,Total,22818,22818,0,15871,15871,0,0,0,0,0,0,0,93,84,1,8,,
749525344460144,100082080567569,"Paulistão F","🏆🤳
#ElasEmCampo
📷Rebeca Reis/Staff Images Woman/CBF",,0,"08/30/2025 15:30",N/A,https://www.facebook.com/paulistaof/posts/pfbid02J8mGvBZk8Hk4W7Fg94fScZEJuJeCkrZV13cuFMXcgcYuHy7U3cvj3bwmrMRsC9CEl,0,0,Fotos,,,,,Total,4302,4302,0,3041,3041,0,0,0,0,0,0,0,214,209,3,2,,
749519047794107,100082080567569,"Paulistão F","O Alvinegro da Vila Belmiro é o campeão do Brasileiro Feminino A2! 🏆
#ElasEmCampo
📷Rebeca Reis/Staff Images Woman/CBF",,0,"08/30/2025 15:15",N/A,https://www.facebook.com/paulistaof/posts/pfbid0sq5bg9SrjRFwxBEYPFHFNEYRqV4gEY7wJ9XSVB5XKhCtoDeDB9KqFt2SimGVi8v7l,0,0,Fotos,,,,,Total,67704,67704,0,47360,47360,0,0,0,0,0,0,0,1744,1625,67,52,,
749498741129471,100082080567569,"Paulistão F","SANTOS FUTEBOL CLUBE! 🏆
Campeão do Brasileiro Feminino A2!
#ElasEmCampo","SANTOS FUTEBOL CLUBE! 🏆
Campeão do Brasileiro Feminino A2!
#ElasEmCampo",28,"08/30/2025 14:25",N/A,https://www.facebook.com/reel/1487534749047033/,0,0,Reels,,,,,Total,39465,39474,0,39338,39338,0,18440,,,,0,18440,1678,1567,55,56,254699.559,6.898
749496391129706,100082080567569,"Paulistão F","A Taça Paulistana Petrobras começou!
#TaçaPaulistanaPetrobras",,0,"08/30/2025 14:20",N/A,https://www.facebook.com/paulistaof/posts/pfbid031oNB43ynvjXrYaVZ2VsZwrKRLbQc6Xv7XeDM9tnzsG8wtkUe6xbo2hWNmPEEJJ8Gl,0,0,Fotos,,,,,Total,4187,4187,0,3032,3032,0,0,0,0,0,0,0,15,15,0,0,,
749464574466221,100082080567569,"Paulistão F","FESTA NA VILA!  🏆
Santos busca o empate diante do Botafogo e fica com o título do Brasileirão Feminino A2 2025!
#ElasEmCampo
📷Reinaldo Campos/Santos",,0,"08/30/2025 13:07",N/A,https://www.facebook.com/paulistaof/posts/pfbid0355ifHJUy5TRHoJACMhjHXi1nDzLhpKhSUc8eyBP3B7EuyntFGZMejvHbW8mSMyq5l,0,0,Fotos,,,,,Total,198336,198336,0,137581,137581,0,0,0,0,0,0,0,2483,2315,112,56,,
749463074466371,100082080567569,"Paulistão F","SANTOS, SEMPRE SANTOS! 🏆🧜‍♀️
As Sereias da Vila são as grandes campeãs do Brasileiro Feminino A2!
#ElasEmCampo",,0,"08/30/2025 13:03",N/A,https://www.facebook.com/paulistaof/posts/pfbid0nTirjaLVnqFU2joNyjwcD6442zSjdrTQdaR6Me33gL3WWEdTeRmnUUBKiBavxE9rl,0,0,Fotos,,,,,Total,63462,63462,0,45893,45893,0,0,0,0,0,0,0,1601,1489,66,46,,
749389857807026,100082080567569,"Paulistão F","A TAÇA PAULISTANA PETROBRAS VAI COMEÇAR!
Começando sábado e terminando domingo, a Taça Paulistana @petrobras vai chegar chegando! Assista AO VIVO no YouTube do @paulistao. 😉
#TaçaPaulistanaPetrobras",,0,"08/30/2025 10:46",N/A,https://www.facebook.com/paulistaof/posts/pfbid02Z4oNZLcY6dbZGcCiDPWxhSVqfNw4ogUKHaMEzJEGACHp4bu8YjnbJPqApH7cHaXcl,0,0,Fotos,,,,,Total,1798,1798,0,1282,1282,0,0,0,0,0,0,0,12,11,0,1,,
749293301150015,100082080567569,"Paulistão F","A PRIMEIRA!
O Paulista Feminino Sub-17 Petrobras vai começar nesse final de semana! Se liga nos jogos da primeira rodada!
#PaulistaFemininoSub17Petrobras",,0,"08/30/2025 08:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid022eHvaqMtRo9czEp8AwZdj8YLrRpykQ5XtzWa2yARPwGUbPCN17LtDR1v6QvtV2Rtl,0,0,Fotos,,,,,Total,19770,19770,0,15067,15067,0,0,0,0,0,0,0,72,68,0,4,,
749187717827240,100082080567569,"Paulistão F","SEREIAS NA VANTAGEM! 🧜‍♀️✨
O Santos venceu na ida no Rio de Janeiro e vai decidir a grande final do Brasileirão Feminino Série A2 em casa!
#ElasEmCampo",,0,"08/30/2025 05:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid02skPAkD6PNux817hCFPGByoAAYvwsxVpVz81d3n5NhuBZwLcJYUvE34BApwWKWhhSl,0,0,Fotos,,,,,Total,23379,23379,0,16365,16365,0,0,0,0,0,0,0,337,325,4,8,,
747692954643383,100082080567569,"Paulistão F","O PRIMEIRO DO RIO PRETO! 🏆🤩
Em 2016, o @riopreto.ec vencia o Santos e conquistava seu primeiro título de Paulistão Feminino Sicredi!
#BaúdoPaulistão",,0,"08/28/2025 05:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid02G12fdo6C88RgMvViMJWu6LxGrbddNcKeForTUF8tGJrzmCGUphQcvy3MPCJAMRePl,0,0,Fotos,,,,,Total,60996,60996,0,41805,41805,0,0,0,0,0,0,0,137,128,8,1,,
747286861350659,100082080567569,"Paulistão F","ARIEL SEGUE NA LIDERANÇA! ⚽🔥
O ranking da artilharia do Paulistão Feminino Sicredi tá assim até aqui!
#PaulistaoFemininoSicredi #Artilharia #Assaí",,0,"08/27/2025 14:58",N/A,https://www.facebook.com/paulistaof/posts/pfbid02hdpFhgQs7BdTgVUfenyixdGS7xU3nzzygbbRybD54cpBXA4Ex49XvvwJR7ijZ8Cil,0,0,Fotos,,,,,Total,9469,9469,0,6699,6699,0,0,0,0,0,0,0,119,113,2,4,,
747063278039684,100082080567569,"Paulistão F","PARA NÃO TER DÚVIDA! 
Vem conferir o que vai rolar no dia 13 de setembro no Brinca & Joga. TODOS OS CAMINHOS NOS LEVAM A OSASCO! 🤩
Faça a sua inscrição. Link na Bio!
#BrincaEJoga",,0,"08/27/2025 07:51",N/A,https://www.facebook.com/paulistaof/posts/pfbid02qhnGTM6F1dFCxJ4TPvQkoSLmcxp1DvREWxxFkN96ReTirZUf4thskFFWcRkskbUol,0,0,Texto,,,,,Total,836,836,0,577,577,0,0,0,0,0,0,0,9,9,0,0,,
747028248043187,100082080567569,"Paulistão F","ARIEL SEGUE NA LIDERANÇA! ⚽🔥
O ranking da artilharia do Paulistão Feminino Sicredi tá assim até aqui!
#PaulistaoFemininoSicredi #Artilharia #Assaí",,0,"08/27/2025 07:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid02FaEnJZ8FYXNaoC2sQPbuiLdxppx74ciaZRsFuh6k2JYUSfZVx62TqyESMfTPspbyl,0,0,Fotos,,,,,Total,12092,12092,0,8916,8916,0,0,0,0,0,0,0,190,185,4,1,,
746631741416171,100082080567569,"Paulistão F","😍❤️
#ElasEmCampo
📷Nayra Halm/Staff Images Woman/CBF",,0,"08/26/2025 19:36",N/A,https://www.facebook.com/paulistaof/posts/pfbid0Sx5zgJ8iBbkkHtdsxdRgQNXUPxP2K5qkhzF3NtcacND1vpxg57da2pPrvpzFVyg3l,0,0,Fotos,,,,,Total,1191,1191,0,854,854,0,0,0,0,0,0,0,19,18,1,0,,
746625914750087,100082080567569,"Paulistão F","😍😍Momento fofura com a Laryh na final do Brasileirão Feminino A2!
#ElasEmCampo
📷Nayra Halm/Staff Images Woman/CBF",,0,"08/26/2025 19:25",N/A,https://www.facebook.com/paulistaof/posts/pfbid02JUkRyGgW1w3tw7kTXECwTurUDUiqK3rtLxpEmV6pDXaMDMSyF6sJh4E9r3j6ytzzl,0,0,Fotos,,,,,Total,17242,17242,0,11490,11490,0,0,0,0,0,0,0,130,127,1,2,,
746617618084250,100082080567569,"Paulistão F","O GOLAÇO DA VITÓRIA DAS SEREIAS!
Com categoria, Carol Baiana garantiu a vitória do Santos na final do Brasileirão Feminino A2!
#ElasEmCampo 
🎥Sereias da Vila","O GOLAÇO DA VITÓRIA DAS SEREIAS!
Com categoria, Carol Baiana garantiu a vitória do Santos na final do Brasileirão Feminino A2!
#ElasEmCampo 
🎥Sereias da Vila",59,"08/26/2025 19:10",auto,https://www.facebook.com/paulistaof/videos/1848143389416110/,0,0,Vídeos,,,,,Total,66670,66618,0,63735,63735,0,40077,0,39352,0,0,40077,1537,1458,52,27,855300.344,14.103
746614714751207,100082080567569,"Paulistão F","VITÓRIA DAS SEREIAS!
Santos larga na frente em busca do título do Brasileirão Feminino A2!
#ElasEmCampo
📷Nayra Halm/Staff Images Woman/CBF",,0,"08/26/2025 19:06",N/A,https://www.facebook.com/paulistaof/posts/pfbid02w4GLLJAQXTTV2BxRDdZiS1eoK4gwukks3n6qr7FiKYw4bsSgJUArjPYWiNbgQ7ZDl,0,0,Fotos,,,,,Total,124606,124606,0,84803,84803,0,0,0,0,0,0,0,1401,1325,44,32,,
746612911418054,100082080567569,"Paulistão F","PRIMEIRO PASSO CONCLUÍDO COM SUCESSO!✅
Sereias rumo ao título do Brasileirão Feminino A2 na Vila Belmiro!
#ElasEmCampo",,0,"08/26/2025 19:02",N/A,https://www.facebook.com/paulistaof/posts/pfbid02HzaDCyxeVsatKGN1KYjW3CyQJVyXBJhJka8okzqnMGxcw3JEdSQUXLgGD2iYygQBl,0,0,Fotos,,,,,Total,172273,172273,0,117793,117793,0,0,0,0,0,0,0,1945,1825,79,41,,
746175331461812,100082080567569,"Paulistão F","PARA CIMA DELAS, SANTOS! 🧜‍♀️✨
As Sereias entram em campo para o primeiro jogo da final do Brasileirão Feminino Série A2! 
#ElasEmCampo #Santos",,0,"08/26/2025 06:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid036PQE8WsgbYw8AvYWgZFWsJeHawPZWVNsG2ouGnHA7KPX53enkexw4nDnyurJgmD6l,0,0,Fotos,,,,,Total,40404,40404,0,27193,27193,0,0,0,0,0,0,0,307,287,15,5,,
745653378180674,100082080567569,"Paulistão F","DESARMA Y DESARMA! 💪
Gi Oliveira, do @oficial.realidadejovem, lidera o ranking de desarmes dessa edição do #PaulistãoFemininoSicredi!
#Centauro #publi",,0,"08/25/2025 13:43",N/A,https://www.facebook.com/paulistaof/posts/pfbid0SWCnxGG8AD4xXarVGtdPgSha3n8LNmccSRdjwyhVV1m74CddLxy7uW7xpYwGzwoQl,0,0,Fotos,,,,,Total,11317,11317,0,8647,8647,0,0,0,0,0,0,0,44,42,1,1,,
745455971533748,100082080567569,"Paulistão F","SOBERANIA DAS TRICOLORES! 🏆
Com grande vantagem do São Paulo, esse é o ranking das campeãs do Paulista Feminino Sub-15 Petrobras! E daqui a pouco começa a edição desse ano 👀✨
#PaulistaFemininoSub17Petrobras",,0,"08/25/2025 08:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid0rqJpAwC5dGcVCJbBmYbqMDDX6Zo8wBSsNQDbGB5ZwWiqfbDWVTSidgxFxmHKeG46l,0,0,Fotos,,,,,Total,109518,109518,0,76860,76860,0,0,0,0,0,0,0,862,819,11,32,,
744813041598041,100082080567569,"Paulistão F","RANKING DE DEFESAS DO @paulistaofeminino!
Esses são os times que mais defenderam suas metas no campeonato até aqui!
#PaulistãoFemininoSicredi #Centauro #publi",,0,"08/24/2025 12:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid0AUVs8xCix3qFddVCW3EEpwRXUoK435eG2WUCQHC6FbDoRWzbfoTpwdvKqe1R5VUKl,0,0,Fotos,,,,,Total,8217,8217,0,6011,6011,0,0,0,0,0,0,0,50,48,0,2,,
744693238276688,100082080567569,"Paulistão F","BRABAS EM VANTAGEM!
Corinthians vence o jogo de ida e se aproxima da decisão do Brasileiro Feminino!
#ElasEmCampo 
📷Rebeca Reis/Staff Images Woman/CBF",,0,"08/24/2025 08:43",N/A,https://www.facebook.com/paulistaof/posts/pfbid0jfDZgmekY3PVmSd7ciYa5iVxPNUv7YMigrPbwWEakje3btVQEaSnn7ZGGQm6vSP5l,0,0,Fotos,,,,,Total,85461,85461,0,61321,61321,0,0,0,0,0,0,0,2081,1945,80,56,,
744692321610113,100082080567569,"Paulistão F","O Verdão perdeu o jogo de ida e agora vai ter que correr atrás do prejuízo para chegar na final do Brasileiro Feminino.
#ElasEmCampo
📷Cris Mattos/Staff Images Woman/CBF",,0,"08/24/2025 08:42",N/A,https://www.facebook.com/paulistaof/posts/pfbid0fM8H4fJra3t9pgdbjmLVgPgsJPmv2eHsqZaJDoV1dXdvoryocfaiKPAFkBy9bPw5l,0,0,Fotos,,,,,Total,103075,103075,0,70072,70072,0,0,0,0,0,0,0,934,784,131,19,,
744494548296557,100082080567569,"Paulistão F","VALE VAGA NA FINAL! 🐷💚
As Palestrinas vão com tudo em busca de um lugar na grande decisão do @brfeminino!
#ElasEmCampo",,0,"08/24/2025 03:30",N/A,https://www.facebook.com/paulistaof/posts/pfbid034CVvkFWffxZg9KoBsooURD3VkZhGdQJDmDbmru2DYbpcoTGVGxxZU5A3HXZXNTDnl,0,0,Fotos,,,,,Total,181570,181570,0,127132,127132,0,0,0,0,0,0,0,1690,1523,144,23,,
744476954964983,100082080567569,"Paulistão F","DUELO PAULISTA NA SEMIFINAL! ⚔️🔥
São Paulo e Corinthians se enfrentam para decidir quem fica com a vaga para a grande final do @brfeminino! Qual é o seu palpite, torcedor?
#ElasEmCampo #Majestoso #SemifinalMajestosa",,0,"08/24/2025 03:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid0zNob84JLWkGoEQjKSYJXQZdSauVJP7LYaaj4nGhCBoxmZzGiNzneEDqKphPAig5Sl,0,0,Fotos,,,,,Total,32197,32197,0,23106,23106,0,0,0,0,0,0,0,388,351,17,20,,
743956358350376,100082080567569,"Paulistão F","BRABINHAS NO TOPO! 🏆
O Corinthians é campeão do Brasileiro Feminino Sub-17!
#ElasEmCampo
📷Edu Andrade/Staff Images/CBF",,0,"08/23/2025 10:05",N/A,https://www.facebook.com/paulistaof/posts/pfbid04V6qsW2jeT3hUcNb8C3BWmTPTHBeZhAhSU51LuuFhjnjzQnTQePFJAYhSAPoHsKvl,0,0,Fotos,,,,,Total,75960,75960,0,51891,51891,0,0,0,0,0,0,0,2855,2564,140,151,,
743237155088963,100082080567569,"Paulistão F","EMPATE NO TOPO DO RANKING!
Se liga quem são as jogadores que mais deram assistências no Paulistão Feminino Sicredi até aqui!
#PaulistãoFemininoSicredi #Centauro #publi",,0,"08/22/2025 12:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid02djXpXkbqXPM7PerTjMtPJ2S1ntGKVkmBz962PGrFCrKBjd1V7qppTSdEPirnurgKl,0,0,Fotos,,,,,Total,14896,14896,0,10778,10778,0,0,0,0,0,0,0,116,107,4,5,,
742498885162790,100082080567569,"Paulistão F","INAUGURAÇÃO DE GOLS NAS BRABAS! 🦅⚽
Na vitória por 3 a 0 do Corinthians sobre a Realidade Jovem, Ivana Fuso, Juliana Passari e Thaís Regina marcaram pela primeira vez com a camisa do Timão!
#PaulistãoFemininoSicredi #Corinthians",,0,"08/21/2025 14:03",N/A,https://www.facebook.com/paulistaof/posts/pfbid0tdGz37LdGjpwTKkKsd9WWhw1CQkYHxiyywcUKK1katTbZRCBb17sVGGx7wcRD573l,0,0,Fotos,,,,,Total,81599,81599,0,59276,59276,0,0,0,0,0,0,0,2310,2186,68,56,,
742480211831324,100082080567569,"Paulistão F","DE OLHO NA TABELA! 
Com as Brabas ainda na liderança, se liga como está a classificação do Paulistão Feminino Sicredi!
#PaulistãoFemininoSicredi",,0,"08/21/2025 13:23",N/A,https://www.facebook.com/paulistaof/posts/pfbid0wpPQTPyX26b2dVJbv32ii1F2XvqhxHRN5MenqBqMNZQHEm8RmiqjJaaAVZrjEDiBl,0,0,Fotos,,,,,Total,66218,66218,0,44447,44447,0,0,0,0,0,0,0,736,677,26,33,,
742430711836274,100082080567569,"Paulistão F","BRABAS NA VANTAGEM!
Fim do primeiro tempo e o Corinthians vai vencendo o Realidade Jovem por 3 a 0.
#PaulistãoFemininoSicredi
📷Pedro Zacchi/Ag.Paulistão",,0,"08/21/2025 11:51",N/A,https://www.facebook.com/paulistaof/posts/pfbid02TCHNyRMFSVrMTAj8SUxU7fmoJaaXca1smeXuSEmVpyCeJqBj1LLcc4Mak56ZonWWl,0,0,Fotos,,,,,Total,64329,64329,0,46226,46226,0,0,0,0,0,0,0,954,912,19,23,,
