"Identificação do post","Identificação da Página","Nome da Página",Título,Descrição,"Duração (s)","Horário de publicação","Tipo de legenda","Link permanente","É um post cruzado","É compartilhado","Tipo de post",Idiomas,"Rótulos personalizados","Status do conteúdo financiado","Comentário de dados",Data,Visualizações,Alcance,"Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Total de cliques","Outros cliques","Consumo por direcionamento de público correspondente (Photo Click)","Cliques no link","Feedbacks negativos dos usuários: Ocultar tudo","Feedbacks negativos dos usuários: Ocultar","Segundos de visualização","Média de Segundos de visualização","Ganhos estimados (USD)","CPM do anúncio (USD)","Impressões do anúncio","Negative feedback from users: Ocultar tudo","Negative feedback from users: Ocultar"
1179325134361125,100068509496158,Copinha,"Como explicar o que é a Copinha Sil sem dizer o que é a Copinha Sil... 🥶🤣 #CopinhaSil2026","Como explicar o que é a Copinha Sil sem dizer o que é a Copinha Sil... 🥶🤣 #CopinhaSil2026",32,"01/12/2026 19:16",N/A,https://www.facebook.com/reel/806657939055154/,1,0,Vídeos,,,,,Total,870448,781547,13424,12678,549,197,38305,38297,,8,,,11779735.134,15.517,0,0,2
1179320867694885,100068509496158,Copinha,"FIM DA SEGUNDA-FEIRA! 🤝
Esses foram os resultados do primeiro dia de 2ª fase da #CopinhaSil2026!",,0,"01/12/2026 19:07",N/A,https://www.facebook.com/copinha/posts/pfbid0H8YJFgXJfzuBKWFYdbPyF6Gbh9UAt6VqT6QHdzyiM6YbtRVugVooEbQgmGsmJ7VMl,0,0,Fotos,,,,,Total,114230,67527,507,475,7,25,6334,1499,4835,,,,,,,,
1179319817694990,100068509496158,Copinha,"Bora fechar a segunda fase da Copinha Sil 2026! Confira os confrontos!
#CopinhaSil2026",,0,"01/12/2026 19:05",N/A,https://www.facebook.com/copinha/posts/pfbid02PALcUNQAyAsKYouFTiBvkdK9ezqD9MHeWrP3zw9u9PcyS7H1jDMbsRXE1Hd7WZXEl,0,0,Fotos,,,,,Total,41872,27240,234,217,0,17,1895,349,1546,,,1,,,,,
1179314091028896,100068509496158,Copinha,"CHAVEAMENTO ATUALIZADO! ✅
Alguns confrontos da 3ª fase já estão definidos! Se liga como ficou! 🔥 #CopinhaSil2026",,0,"01/12/2026 18:53",N/A,https://www.facebook.com/copinha/posts/pfbid0SyAPyPNdZhR5r6cvUrSQ9c6Bf8oSWd6ou7qC8UeRN6FpsvahkJxEDCGKVzuQLa8Tl,0,0,Fotos,,,,,Total,1632741,1025504,5519,5141,270,108,48480,21789,26691,,1,,,,,,
1179312734362365,100068509496158,Copinha,"NO SUFOCO DOS PÊNALTIS! 😮‍💨
O América-RN superou o Sport e tá na 3ª fase da #CopinhaSil2026!",,0,"01/12/2026 18:50",N/A,https://www.facebook.com/copinha/posts/pfbid0ZX72kU6ZN5ohzMsb1PaBFPPdtKZYq6pvwFTiVEJexbZujmKbgVad6E3PwArCJVHnl,0,0,Fotos,,,,,Total,15142,10417,96,89,0,7,90,43,47,,,,,,,,
1179309277696044,100068509496158,Copinha,"O CORINTHIANS ATÉ TENTOU... MAS ENCONTROU O PAREDÃO HYAN PELA FRENTE! 🧤🔥 #CopinhaSil2026","O CORINTHIANS ATÉ TENTOU... MAS ENCONTROU O PAREDÃO HYAN PELA FRENTE! 🧤🔥 #CopinhaSil2026",40,"01/12/2026 18:43",N/A,https://www.facebook.com/reel/25294516176918123/,0,0,Vídeos,,,,,Total,24491,22977,312,290,15,7,771,771,,,,,285700.442,12.956,0,0,0
1179305891029716,100068509496158,Copinha,"É O BUGRE! 🟢🏹
O Guarani venceu o Corinthians e avançou pra 3ª fase da #CopinhaSil2026!",,0,"01/12/2026 18:35",N/A,https://www.facebook.com/copinha/posts/pfbid028uHpVZnvRhXwVPgyUTk1i1JToZmtKtaFHzivEULPwZErESyLbYKvuzQjNhSaU26Vl,0,0,Fotos,,,,,Total,154736,110227,1277,1056,176,45,1594,1135,459,,2,1,,,,,
1179292927697679,100068509496158,Copinha,"☑️ CANETAÇA
☑️ DEFESAÇA

Isso é #CopinhaSil2026!","☑️ CANETAÇA
☑️ DEFESAÇA

Isso é #CopinhaSil2026!",23,"01/12/2026 18:06",N/A,https://www.facebook.com/reel/1370499300937067/,0,0,Vídeos,,,,,Total,68451,53867,526,486,31,9,627,627,,,,,713776.553,13.4,0,0,0
1179289884364650,100068509496158,Copinha,"QUE ISSO, CAIO! 🔥
O camisa 9 do América-RN foi mais rápido que o goleiro e tirou bem demais pra abrir o placar! #CopinhaSil2026","QUE ISSO, CAIO! 🔥
O camisa 9 do América-RN foi mais rápido que o goleiro e tirou bem demais pra abrir o placar! #CopinhaSil2026",51,"01/12/2026 17:59",N/A,https://www.facebook.com/reel/1434648718274635/,0,0,Vídeos,,,,,Total,19404,19459,291,287,1,3,599,599,,,,,269386.125,15.222,0,0,0
1179287367698235,100068509496158,Copinha,"MACACA CLASSIFICADA! 🐒
Nos pênaltis, a Ponte Preta venceu a Francana e avançou pra 3ª fase da #CopinhaSil2026!",,0,"01/12/2026 17:53",N/A,https://www.facebook.com/copinha/posts/pfbid0yAnSDDCyXL3diPHihzNgYUt8oV7zKDRUNz7NV57gpBa7SR7HFxFdLxe7t4DjXXbPl,0,0,Fotos,,,,,Total,66786,47711,337,311,17,9,643,393,250,,,1,,,,,
1179281787698793,100068509496158,Copinha,"A sequência do herói da noite! 🧤🤩 #CopinhaSil2026
📷 @dacruzphotos_",,0,"01/12/2026 17:42",N/A,https://www.facebook.com/copinha/posts/pfbid0hHVEsWGDoHgX2oKnBLG5rX7FSmREU6xPvSHv4PXv4fSxQpLAWd46Eb3cQYHSwJTCl,0,0,Fotos,,,,,Total,12124,8235,78,74,0,4,362,117,245,,,,,,,,
1179271221033183,100068509496158,Copinha,"É O GALO! 🟢🟡
O XV de Jaú venceu o Athletic nos pênaltis, em um jogaço emocionante, e tá na 3ª fase da #CopinhaSil2026!",,0,"01/12/2026 17:16",N/A,https://www.facebook.com/copinha/posts/pfbid0rprZYRWFr4yHawupsTtDB1EGu4QhC3vW3T7Y1xqniPJFRJK99jeL85mmhEMNtkmQl,0,0,Fotos,,,,,Total,92536,64913,558,513,19,26,896,564,332,,,2,,,,,
1179253224368316,100068509496158,Copinha,"CLASSIFICAÇÃO INÉDITA! 🔥
O Grêmio Prudente venceu o Osasco Sporting e avançou pra 3ª fase da #CopinhaSil2026 pela primeira vez na história!",,0,"01/12/2026 16:30",N/A,https://www.facebook.com/copinha/posts/pfbid0qwCVUZWrj8vsHwsQRZK8s4A7G2iQXwZRwoJevQAis5EQGSrV3UBSkPQZtDQPoaZel,0,0,Fotos,,,,,Total,24691,17551,140,130,2,8,174,120,54,,1,,,,,,
1179249844368654,100068509496158,Copinha,"É A LOCOMOTIVA! 🚂
A Ferroviária venceu o Real Brasília e tá garantida na 3ª fase da #CopinhaSil2026!",,0,"01/12/2026 16:22",N/A,https://www.facebook.com/copinha/posts/pfbid02VZ7CXfN8d9F2shAmdG1AT39jd1MH8eT8se51QAjBJbrCF2dzf218vk6B1EKSqURxl,0,0,Fotos,,,,,Total,23521,17103,162,151,0,11,145,84,61,,,,,,,,
1179244231035882,100068509496158,Copinha,"A ÁGUIA SEGUE VOANDO! 🦅
O Guanabara City venceu a Tuna Luso e tá na 3ª fase da #CopinhaSil2026!",,0,"01/12/2026 16:11",N/A,https://www.facebook.com/copinha/posts/pfbid0xyKM1vxe3XWahjYQcyTs2TgzuWwJu1WLCpQ6WGJwn7MyvgzLUgfPJhtgfXsPnpjWl,0,0,Fotos,,,,,Total,55744,37188,195,177,9,9,691,485,206,,,,,,,,
1179233831036922,100068509496158,Copinha,"VAMO, CHAPE! 🏹
A Chapecoense venceu o Votuporanguense e tá na 3ª fase da #CopinhaSil2026!",,0,"01/12/2026 16:08",N/A,https://www.facebook.com/copinha/posts/pfbid0iRLjGUjDmRrw5avTx59qQFgNmVR54rq2R1GbYE2NY3z39jzZjJkE4VKGep1674XTl,0,0,Fotos,,,,,Total,30404,21918,211,180,18,13,330,228,102,,,,,,,,
1179230324370606,100068509496158,Copinha,"VITÓRIA DO VOZÃO! 🏁
O Ceará avançou pra 3ª fase da #CopinhaSil2026 depois de derrotar o Athletico!",,0,"01/12/2026 15:59",N/A,https://www.facebook.com/copinha/posts/pfbid02JQFnk2Rv3yFM99WDSTcBFoKGqYxwaTFu6GBCps2CCRwR9iPcrWqxEWedWW7e9nABl,0,0,Fotos,,,,,Total,18903,13616,187,172,4,11,144,102,42,,,1,,,,,
1179229527704019,100068509496158,Copinha,"LEÃO CLASSIFICADO! 🔥
Nos pênaltis, o Mirassol derrotou o Goiás e avançou pra 3ª fase da #CopinhaSil2026!",,0,"01/12/2026 15:57",N/A,https://www.facebook.com/copinha/posts/pfbid02U3dVU6BZACcuV1K8UEZZLZ6i7GYKFot9PCEWH1AJ7Q17ym6PVUCTCYjmfZ4PoefSl,0,0,Fotos,,,,,Total,38159,27366,229,215,1,13,369,237,132,,,,,,,,
1179209647706007,100068509496158,Copinha,"TÁ LÁ! 🐰🟢
O Coelho venceu a Inter de Limeira e se classificou pra 3ª fase da #CopinhaSil2026!",,0,"01/12/2026 15:03",N/A,https://www.facebook.com/copinha/posts/pfbid0qrcRxpBDtuzBskH9h3XGxEP3dU85bac4y4zv99wVVULDf65tHr87W7MuCc9UzZ91l,0,0,Fotos,,,,,Total,19136,13114,126,116,0,10,138,90,48,,,1,,,,,
1179204417706530,100068509496158,Copinha,"QUE GOLAÇO! 🏁
Adriano finalizou com muita categoria pra colocar o Ceará na frente! 🔥 #CopinhaSil2026!","QUE GOLAÇO! 🏁
Adriano finalizou com muita categoria pra colocar o Ceará na frente! 🔥 #CopinhaSil2026!",12,"01/12/2026 14:48",N/A,https://www.facebook.com/reel/846030371532716/,0,0,Vídeos,,,,,Total,152922,109743,786,778,3,5,459,459,,,,,1006287.996,9.07,0,0,0
1179203614373277,100068509496158,Copinha,"QUE GOLAÇO! 🏁
Adriano finalizou com muita categoria pra colocar o Ceará na frente! 🔥 #CopinhaSil2026!","QUE GOLAÇO! 🏁
Adriano finalizou com muita categoria pra colocar o Ceará na frente! 🔥 #CopinhaSil2026!",12,"01/12/2026 14:46",N/A,https://www.facebook.com/reel/3829308630712008/,1,0,Vídeos,,,,,Total,781646,481758,5085,5013,20,52,2773,2773,,,,,6096618.892,12.907,0,0,0
1179201521040153,100068509496158,Copinha,"FIM DOS JOGOS DA TARDE! ✅
Botafogo, Atlético Piauiense, Grêmio e Santos garantiram as classificações pra 3ª fase da #CopinhaSil2026!",,0,"01/12/2026 14:40",N/A,https://www.facebook.com/copinha/posts/pfbid02zo97V6Q6Cm1vhDMY6yWNz4UptJB52igbM3UdYVgjJTuZVLdnCWojRF2KRkb6rjWQl,0,0,Fotos,,,,,Total,103822,73662,450,427,9,14,1238,586,652,,,,,,,,
1179199851040320,100068509496158,Copinha,"CLASSIFICADOS! ⚪⚫
JP Chermont marcou pra garantir o Santos na 3ª fase da #CopinhaSil2026!",,0,"01/12/2026 14:35",N/A,https://www.facebook.com/copinha/posts/pfbid029CmHjzYry2YE15TmJtE1euJ3rn26YNVVKezQe2GuGLdYykb8kzypHYkNUhkdKUE4l,0,0,Fotos,,,,,Total,19590,13516,354,338,1,15,197,125,72,,1,,,,,,
1179151527711819,100068509496158,Copinha,"ATLÉTICO PIAUIENSE CLASSIFICADO!
A EQUIPE FEZ HISTÓRIA E VENCEU O BAHIA NOS PÊNALTIS!
#CopinhaSil2026",,0,"01/12/2026 12:36",N/A,https://www.facebook.com/copinha/posts/pfbid032YVDHw9qtXVw6Winap7tZMqENcfVM79rMW5tPZjCRPRPjCLUqSwh8CaS6bKVpHTil,0,0,Fotos,,,,,Total,180659,125851,743,695,23,25,1544,883,661,,2,,,,,,
1179149274378711,100068509496158,Copinha,"O GRÊMIO AVANÇA!
O Tricolor venceu por 3 a 1 e carimbou a vaga para a terceira fase da #CopinhaSil2026!",,0,"01/12/2026 12:31",N/A,https://www.facebook.com/copinha/posts/pfbid034dVWsj3EN4CVkv4SyxydSBMRVMRJZhutDgCCKsV2fY8s571Kxhv3cxCqytjNPMgel,0,0,Fotos,,,,,Total,67156,46942,642,606,10,26,764,443,321,,1,,,,,,
1179137884379850,100068509496158,Copinha,"GOLAÇO + COMEMORAÇÃO DIFERENCIADA!
Iago Valeije mandou esse foguete para o fundo da rede e comemorou desse jeito aí!
#CopinhaSil2026","GOLAÇO + COMEMORAÇÃO DIFERENCIADA!
Iago Valeije mandou esse foguete para o fundo da rede e comemorou desse jeito aí!
#CopinhaSil2026",40,"01/12/2026 12:12",N/A,https://www.facebook.com/reel/2299638917228173/,1,0,Vídeos,,,,,Total,23980,24224,320,302,8,10,1000,1000,,,,,299017.207,13.708,0,0,0
1179128797714092,100068509496158,Copinha,"DEU PANTERA!
O Botafogo superou o Vasco e se classificou para a terceira fase da #CopinhaSil2026!",,0,"01/12/2026 11:49",N/A,https://www.facebook.com/copinha/posts/pfbid05aD3AUKYW2RqjXRTHputxyj6cXyozGzvL4vDcxJZe2XoGTzX5wQmZhXwnYhc7nXbl,0,0,Fotos,,,,,Total,31642,21794,307,271,20,16,549,435,114,,,,,,,,
1179107654382873,100068509496158,Copinha,"OLHA O EMPATE DO BAHIA!
Fernando Gabriel chegou chegando para finalizar!
#CopinhaSil2026","OLHA O EMPATE DO BAHIA!
Fernando Gabriel chegou chegando para finalizar!
#CopinhaSil2026",38,"01/12/2026 10:59",N/A,https://www.facebook.com/reel/1942851039665431/,0,0,Vídeos,,,,,Total,11827,11063,149,140,5,4,324,324,,,,,131153.015,12.263,0,0,0
1179105731049732,100068509496158,Copinha,"QUE GOLAÇO DO LUIS CARLOS!
A canhotinha tá afiada, hein?!
#CopinhaSil2026","QUE GOLAÇO DO LUIS CARLOS!
A canhotinha tá afiada, hein?!
#CopinhaSil2026",31,"01/12/2026 10:55",N/A,https://www.facebook.com/reel/1640017277038439/,0,0,Vídeos,,,,,Total,46149,39866,540,518,7,15,640,640,,,,,554579.68,13.636,0,0,0
1179078774385761,100068509496158,Copinha,"PANTERA ABRE O PLACAR NO PRIMEIRO MINUTO!
O Botafogo se coloca na vantagem contra o Vasco!
#CopinhaSil2026","PANTERA ABRE O PLACAR NO PRIMEIRO MINUTO!
O Botafogo se coloca na vantagem contra o Vasco!
#CopinhaSil2026",52,"01/12/2026 09:59",N/A,https://www.facebook.com/reel/1234345568641386/,1,0,Vídeos,,,,,Total,11288,11820,148,141,3,4,387,387,,,,,110024.281,10.387,0,0,0
1179022627724709,100068509496158,Copinha,"CABULOSO CLASSIFICADO!
De virada, o Cruzeiro garante a vaga na terceira fase da Copinha Sil 2026!
#CopinhaSil2026",,0,"01/12/2026 08:14",N/A,https://www.facebook.com/copinha/posts/pfbid02AVMZdeg2t3eMyuSM7AjQGnCDTbpq2DYysJ3g2tFEqF5AKmH9GiV8T1nEXmK4Nqvnl,0,0,Fotos,,,,,Total,136958,90587,1268,1198,38,32,2466,1273,1193,,1,,,,,,
1179000981060207,100068509496158,Copinha,"GOLAÇO DA RAPOSA!
Eduardo Pape amplia para o Cruzeiro!
#CopinhaSil2026","GOLAÇO DA RAPOSA!
Eduardo Pape amplia para o Cruzeiro!
#CopinhaSil2026",32,"01/12/2026 07:38",N/A,https://www.facebook.com/reel/1484470069907404/,1,0,Vídeos,,,,,Total,9595,9707,206,197,1,8,259,259,,,,,72589.272,8.113,0,0,0
1178993877727584,100068509496158,Copinha,"AKILES VIRA PARA OS CRIAS DA TOCA!
É o @cruzeirobase na frente do placar! 
#CopinhaSil2026","AKILES VIRA PARA OS CRIAS DA TOCA!
É o @cruzeirobase na frente do placar! 
#CopinhaSil2026",52,"01/12/2026 07:26",N/A,https://www.facebook.com/reel/1160017645927019/,1,0,Vídeos,,,,,Total,10624,10017,179,168,2,9,238,236,,2,,,98825.252,9.959,0,0,0
1178964694397169,100068509496158,Copinha,"DEFENDEEEEU EDUARDO!
O goleiro do @esporteclubemeianoite pegou o pênalti e impediu o empate do Cruzeiro!
#CopinhaSil2026","DEFENDEEEEU EDUARDO!
O goleiro do @esporteclubemeianoite pegou o pênalti e impediu o empate do Cruzeiro!
#CopinhaSil2026",21,"01/12/2026 06:38",N/A,https://www.facebook.com/reel/26498988476370286/,0,0,Vídeos,,,,,Total,61523,54524,401,370,26,5,2131,2131,,,,,557954.015,11.053,0,0,0
1178625681097737,100068509496158,Copinha,"VAI COMEÇAR!
A segunda fase da Copinha Sil 2026 chegou!
#CopinhaSil2026",,0,"01/11/2026 19:05",N/A,https://www.facebook.com/copinha/posts/pfbid02bF95vtXxKUBjiZ6ggsoKfvh765mtwTsHHw5XZoEhtXCY6XSdYdZWaQTqNPdzxET2l,0,0,Fotos,,,,,Total,91077,53888,525,472,12,41,5074,943,4131,,,,,,,,
1178518794441759,100068509496158,Copinha,"MUITO OBRIGADO! 🫶
A Copinha Sil 2026 não seria a mesma sem vocês!
#CopinhaSil2026",,0,"01/11/2026 15:20",N/A,https://www.facebook.com/copinha/posts/pfbid0BPELVuS3T1JSq4VxRkg94bUSBmFfMaSwJrYRyALwYp6yayCuNQ5hxCP1DuuHrQidl,0,0,Fotos,,,,,Total,140477,89866,916,856,42,18,5844,3785,2059,,,,,,,,
1178422881118017,100068509496158,Copinha,"ANOTA NA AGENDA!
Dezesseis partidas vão movimentar a terça-feira de Copinha Sil 2026! Se liga só no que vem por aí!
#CopinhaSil2026",,0,"01/11/2026 11:27",N/A,https://www.facebook.com/copinha/posts/pfbid02K7Rn4Rxx3krYJ7mp66J65VZfWepizGEjT2JQ9WvgCHeWpJN9zuWV76c8QFe2PxQ1l,0,0,Fotos,,,,,Total,118521,72066,529,482,4,43,8268,1714,6554,,,,,,,,
1178416501118655,100068509496158,Copinha,"AGORA É MATA-MATA!
Se liga como ficou o chaveamento da segunda fase da Copinha Sil 2026!
#CopinhaSil2026",,0,"01/11/2026 11:17",N/A,https://www.facebook.com/copinha/posts/pfbid034YuUoDLhNWM7BZowzhrEowgJjcNuBnkgNksypyVfTVh5j4KC6KtuQ9sDDZvJp7GLl,0,0,Fotos,,,,,Total,2551504,1617322,11782,10618,742,422,87464,31954,55509,1,9,2,,,,,
1178339297793042,100068509496158,Copinha,"Se liga no que rolou nos últimos jogos da primeira fase da Copinha Sil 2026!
#CopinhaSil2026",,0,"01/11/2026 08:53",N/A,https://www.facebook.com/copinha/posts/pfbid03761dSCy7tL6pERdr3EdvZ5t3Ejv4eZQdNDutEmWdGvYszABmBjpQxprtvte9JbFfl,0,0,Fotos,,,,,Total,17571,11949,116,108,0,8,138,57,81,,1,,,,,,
1178338724459766,100068509496158,Copinha,"PONTO FINAL!
Os grupos 25 e 27 definiram os últimos classificados para a segunda fase da Copinha Sil 2026!
#CopinhaSil2026",,0,"01/11/2026 08:52",N/A,https://www.facebook.com/copinha/posts/pfbid029wFHeq9C6x8nUKBc64a2V1f8jVuHddt3AZ3ZxFN4hRVWtXe1RfxREbxSherkdhMnl,0,0,Fotos,,,,,Total,15010,8757,99,89,0,10,614,134,480,,,1,,,,,
1178317921128513,100068509496158,Copinha,"SORRISO! 
O camisa 7 do Verdão avançou livre e encheu o pé para fechar a vitória do Palmeiras pra cima do Remo!
#CopinhaSil2026","SORRISO! 
O camisa 7 do Verdão avançou livre e encheu o pé para fechar a vitória do Palmeiras pra cima do Remo!
#CopinhaSil2026",20,"01/11/2026 08:15",N/A,https://www.facebook.com/reel/3518267268350194/,0,0,Vídeos,,,,,Total,188077,162116,4368,4268,67,33,3488,3488,,,,,1684917.68,11.021,0,0,0
1178316664461972,100068509496158,Copinha,"7️⃣ VEZES EDUARDO! 
O craque do Palmeiras marcou 4 gols e deu 3 assistências na goleada na #CopinhaSil2026! 😮‍💨","7️⃣ VEZES EDUARDO! 
O craque do Palmeiras marcou 4 gols e deu 3 assistências na goleada na #CopinhaSil2026! 😮‍💨",76,"01/11/2026 08:12",uploaded,https://www.facebook.com/reel/1363961568327151/,1,0,Vídeos,,,,,Total,7333,7182,149,135,7,7,165,165,,,,,86516.458,12.807,0,0,0
1178316511128654,100068509496158,Copinha,"CRIAS DA ACADEMIA 🤝 MLKS DE XERÉM!
Palmeiras e Fluminense fecham a primeira fase da Copinha Sil 2026 com vitória!
#CopinhaSil2026",,0,"01/11/2026 08:12",N/A,https://www.facebook.com/copinha/posts/pfbid02AsASFWnwSDjEzpjNgacJxrKFG8qd8NeRManXXUF2JoQKBbn99fpt1TkQvFHnKVGl,0,0,Fotos,,,,,Total,26914,18388,153,142,6,5,515,145,370,,,,,,,,
1178240197802952,100068509496158,Copinha,"Água Santa e Monte Roraima começaram o domingão com vitória!
#CopinhaSil2026",,0,"01/11/2026 06:01",N/A,https://www.facebook.com/copinha/posts/pfbid037fYCXC2q4GZ7CDw3MoVYveUNMtFiV2bKNDGizBNdtnJ6Jn2QXAxjhfrVKEqke3EJl,0,0,Fotos,,,,,Total,12293,8355,58,50,1,7,269,95,174,,,,,,,,
1178236671136638,100068509496158,Copinha,"NAKAMURA! 🤯
O camisa 10 do Batalhão limpou a marcaçãoe deu o tapa pra marcar um golaço pra equipe do Tocantins!
#CopinhaSil2026","NAKAMURA! 🤯
O camisa 10 do Batalhão limpou a marcaçãoe deu o tapa pra marcar um golaço pra equipe do Tocantins!
#CopinhaSil2026",24,"01/11/2026 05:55",N/A,https://www.facebook.com/reel/3200695150107788/,0,0,Vídeos,,,,,Total,7471,6900,106,101,0,5,71,71,,,,,47770.155,7.16,0,0,0
1178205134473125,100068509496158,Copinha,"AULA DE CONTRA-ATAQUE!
O escanteio era o Água Santa, mas o Brasiliense recuperou a bola e só foi parar no fundo da rede!
#CopinhaSil2026","AULA DE CONTRA-ATAQUE!
O escanteio era o Água Santa, mas o Brasiliense recuperou a bola e só foi parar no fundo da rede!
#CopinhaSil2026",47,"01/11/2026 04:59",N/A,https://www.facebook.com/reel/1608623390332078/,0,0,Vídeos,,,,,Total,11733,11427,196,188,2,6,296,296,,,,,129584.808,11.877,0,0,0
1177927694500869,100068509496158,Copinha,"O ÚLTIMO DIA DA PRIMEIRA FASE DA COPINHA SIL 2026 VEIO AÍ!
#CopinhaSil2026",,0,"01/10/2026 19:05",N/A,https://www.facebook.com/copinha/posts/pfbid0ZW83jswgr3AZxG9UwY4ekbvMKMJfz6BwtJuaHQZaKbfNnZvdk4hoDXQ4c3GUidc2l,0,0,Fotos,,,,,Total,38881,25726,248,233,1,14,426,202,224,,,,,,,,
1177906534502985,100068509496158,Copinha,"DUPLA CLASSIFICADA!
Audax e Atlético-MG garantem vaga para a próxima fase. Vem conferir o Grupo 29 da Copinha Sil 2026!
#CopinhaSil2026",,0,"01/10/2026 18:19",N/A,https://www.facebook.com/copinha/posts/pfbid02rPBwgLbxQiBre8gNgg5TGbjrt2R7sT3v4qapRHzTMzP3M3uuQcRUif9nMcHFNwDbl,0,0,Fotos,,,,,Total,14374,9627,81,69,0,12,123,69,54,,,,,,,,
1177905641169741,100068509496158,Copinha,"FIM DE PAPO!
A primeira fase está chegando ao fim, então vem conferir os resultados da sexta-feira na #CopinhaSil2026.",,0,"01/10/2026 18:18",N/A,https://www.facebook.com/copinha/posts/pfbid02MoNzhqj7m127XGmHaHMvMJbtxwcfye4RGCv2ewDuqxdvyobqNQoXTsAw6M6v2EYQl,0,0,Fotos,,,,,Total,14537,8146,128,112,2,14,1066,217,849,,,,,,,,
1177903234503315,100068509496158,Copinha,"UM, DOIS, TRÊS!
Anota mais três na conta do Audax.
#CopinhaSil2026",,0,"01/10/2026 18:12",N/A,https://www.facebook.com/copinha/posts/pfbid02s9regTvsxCXHYAvK9S8MFuYxjfgA6gtHv7oD1nqrENLMd1ZZ3WgVBNJL6zZTA3mMl,0,0,Fotos,,,,,Total,21907,14739,196,182,3,11,267,191,76,,,,,,,,
1177867544506884,100068509496158,Copinha,"PASSOU A RÉGUA!
Assim terminou o Grupo 22, com Botafogo e Águia de Marabá garantindo vaga. 
#CopinhaSil2026",,0,"01/10/2026 16:41",N/A,https://www.facebook.com/copinha/posts/pfbid02bcSH1eM7BsDT746tXh8dFZH9X3kyp9WbbkCgiWkosqFS1MtwRYZCuDyXQb4uiFG4l,0,0,Fotos,,,,,Total,8313,5538,72,62,2,8,84,50,34,,,,,,,,
1177864014507237,100068509496158,Copinha,"SÓ TAVA VALENDO GOLAÇO? 
O Tricolor tava inspirado demais e saiu essas duas pinturas. Qual foi a mais bonita, torcedor? 
#CopinhaSil2026 
🎥 @nodetalhetricolor_","SÓ TAVA VALENDO GOLAÇO? 
O Tricolor tava inspirado demais e saiu essas duas pinturas. Qual foi a mais bonita, torcedor? 
#CopinhaSil2026 
🎥 @nodetalhetricolor_",29,"01/10/2026 16:32",uploaded,https://www.facebook.com/reel/2283930938778306/,1,0,Vídeos,,,,,Total,76024,71106,2452,2382,27,43,967,966,,1,,,644013.526,9.624,0,0,0
1177855604508078,100068509496158,Copinha,"TUDO DEFINIDO!
São Paulo e Independente garantem vaga na segunda fase.
#CopinhaSil2026",,0,"01/10/2026 16:09",N/A,https://www.facebook.com/copinha/posts/pfbid0fjPWd4y445No9CxjTSMugY1bK4x7JyLK39UzPqpadR643t9oyDJ6a4QTRbmgk9P8l,0,0,Fotos,,,,,Total,82900,54136,557,532,5,20,952,509,443,,,,,,,,
1177853167841655,100068509496158,Copinha,"NÃO FALTOU GOL!
São Paulo e Botafogo encerraram a primeira fase goleando!
#CopinhaSil2026",,0,"01/10/2026 16:02",N/A,https://www.facebook.com/copinha/posts/pfbid028JTEp9fv7hNvYNgF25LZbLFCj8q12cDurDABHGMZx1cE5atnqYc3SgSGsGeyxmNWl,0,0,Fotos,,,,,Total,15529,10376,122,109,0,13,329,106,223,,,,,,,,
1177848017842170,100068509496158,Copinha,"MAS O QUE FOI ISSO????? 
UM GOL DE BICICLETA, SENHORAS E SENHORES! VIVA A COPINHA SIL 2026 🤩
#CopinhaSil2026","MAS O QUE FOI ISSO????? 
UM GOL DE BICICLETA, SENHORAS E SENHORES! VIVA A COPINHA SIL 2026 🤩
#CopinhaSil2026",23,"01/10/2026 15:48",N/A,https://www.facebook.com/reel/26079704998313772/,1,0,Vídeos,,,,,Total,22985,18298,549,516,14,19,651,651,,,,,198791.372,9.992,0,0,0
1177844931175812,100068509496158,Copinha,"NA BOLA PARADA!
NADA COMO UM GOL DE FALTA, NÉ? 
#CopinhaSil2026","NA BOLA PARADA!
NADA COMO UM GOL DE FALTA, NÉ? 
#CopinhaSil2026",25,"01/10/2026 15:40",N/A,https://www.facebook.com/reel/845284601638637/,1,0,Vídeos,,,,,Total,691743,556120,17851,17554,159,138,8383,8382,,1,,,7908038.147,14.006,0,0,0
1177838184509820,100068509496158,Copinha,"SE LIGA 👀 
Essa é a classificação do grupo 15 da #CopinhaSil2026!",,0,"01/10/2026 15:24",N/A,https://www.facebook.com/copinha/posts/pfbid0rSU44snTXfSwMXfvAU2PkAsACnQL5Jd8MdA9xUUmTd4Gox7Y3oq2Uye1dz1DBwo8l,0,0,Fotos,,,,,Total,5259,3669,44,35,4,5,43,28,15,,,,,,,,
1177830864510552,100068509496158,Copinha,"MAIS UM DELE!
Matheus Menezes estava em uma noite inspirada! 
#CopinhaSil2026
🎥 @nodetalhetricolor_","MAIS UM DELE!
Matheus Menezes estava em uma noite inspirada! 
#CopinhaSil2026
🎥 @nodetalhetricolor_",14,"01/10/2026 15:05",N/A,https://www.facebook.com/reel/1194843628890731/,1,0,Vídeos,,,,,Total,5828,5401,90,88,0,2,56,56,,,,,28458.186,5.582,0,0,0
