"Identificação do post","Identificação da Página","Nome da Página",Título,Descrição,"Duração (s)","Horário de publicação","Tipo de legenda","Link permanente","É um post cruzado","É compartilhado","Tipo de post",Idiomas,"Rótulos personalizados","Status do conteúdo financiado","Comentário de dados",Data,Views,Alcance,"Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Total de cliques","Outros cliques","Consumo por direcionamento de público correspondente (Photo Click)","Cliques no link","Feedbacks negativos dos usuários: Ocultar tudo","Feedbacks negativos dos usuários: Ocultar","Segundos de visualização","Média de Segundos de visualização","Ganhos estimados (USD)","CPM do anúncio (USD)","Impressões do anúncio","Page ID",Visualizações,"Is crosspost","Is share",Languages,"Custom labels","Funded content status"
1013828294696513,,"Paulistão F","ENCERRANDO A RODADA...
Vem aí Ferroviária e Taubaté no YouTube do @paulistao pelo Paulistão F @petrobras🤩
#PaulistãoFPetrobras2026",,0,"07/29/2026 11:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid02RT2g1r3SnAo8j1zCoFGHKWsB8VWxG1Lmtjo4qjPoj4vrGiKabz5zR89GdfHimrLDl,0,0,Fotos,,,,,Total,,2184,22,21,0,1,27,12,15,,,,,,,,,100082080567569,2930
1013809898031686,,"Paulistão F","VAAAAAAAI CORINTHIANS!
As Brabas querem mais uma vitória em Superclássico F @petrobras para a conta 🔥
#PaulistãoFPetrobras2026",,0,"07/29/2026 10:30",N/A,https://www.facebook.com/paulistaof/posts/pfbid027ra1etAEFg34CLje2ba3GmWyRUyKLPv9rfvkAJpg2ogbyq1CjeZRiVrei4bT39Qsl,0,0,Fotos,,,,,Total,,26828,717,644,55,18,734,449,285,,,,,,,,,100082080567569,36696
1013700441375965,,"Paulistão F","AVANTI PALESTRINAS!
Embaladas pela vitória no último Superclássico F @petrobras, o @palmeirasfeminino vai em busca de mais três pontos.
#PaulistãoFPetrobras2026",,0,"07/29/2026 08:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid0VsTNshRLBYGZQLEi8JF7hfZYRa6XBZRCaSxvCGcrF3ammNErWiPktmgM6ToYW84Xl,0,0,Fotos,,,,,Total,,32515,865,814,33,18,773,487,286,,,,,,,,,100082080567569,42906
1013249284754414,,"Paulistão F","UM NOVO DIA, UM NOVO DERBY!
O Superclássico F @petrobras vai ser digno de cinema nesta quarta-feira 🤩
#PaulistãoFPetrobras2026",,0,"07/28/2026 20:05",N/A,https://www.facebook.com/paulistaof/posts/pfbid0YmK2FCSw5yED35G7DoXcYjGuMFKGPyZbsy6QhJGvMR4XMxe3x2GCeY5R6Ha7a1oql,0,0,Fotos,,,,,Total,,16307,258,234,13,11,384,207,177,,,,,,,,,100082080567569,23362
1013165658096110,,"Paulistão F","Vem conferir os melhores momentos do empate entre Red Bull Bragantino e Santos pela 5ª rodada do Paulistão F Petrobras!
#PaulistãoFPetrobras #Centauro #MelhoresMomentos","Vem conferir os melhores momentos do empate entre Red Bull Bragantino e Santos pela 5ª rodada do Paulistão F Petrobras!
#PaulistãoFPetrobras #Centauro #MelhoresMomentos",172,"07/28/2026 17:40",N/A,https://www.facebook.com/reel/957750747283161/,1,0,Vídeos,,,,,Total,,1018,15,15,0,0,11,11,,,,,10990.364,10.924,0,0,0,100082080567569,1054
1013156541430355,,"Paulistão F","DE OLHO NA TABELA! 👀
Assim ficou a classificação do Paulistão F @petrobras depois do empate entre Red Bull Bragantino e Santos!
#PaulistãoFPetrobras",,0,"07/28/2026 17:23",N/A,https://www.facebook.com/paulistaof/posts/pfbid02tMkWEwKYGTmC4vsmMsS5mH1VULb3vh1nA1yEdq2ur6k5Zcwats5jotGR91CDpd6zl,0,0,Fotos,,,,,Total,,5453,76,70,3,3,141,77,64,,,,,,,,,100082080567569,8058
1013151311430878,,"Paulistão F","YORELI CRAQUE DO JOGO!
Depois de um golaço de bola parada que garantiu o empate para as Sereias da Vila, Yoreli foi eleita a craque da partida contra o Red Bull Bragantino!
#PaulistãoFPetrobras
📷Igor do Vale/Ag. Paulistão",,0,"07/28/2026 17:13",N/A,https://www.facebook.com/paulistaof/posts/pfbid03LaMmuT4XZyuHikSoUVuvFoc1xdKJEuCfwdsiDfVevofv6BeEH1WpkSFUaqTjEoQl,0,0,Fotos,,,,,Total,,1395,15,15,0,0,12,7,5,,,,,,,,,100082080567569,1826
1013147171431292,,"Paulistão F","BRAGANTINAS E SEREIAS TERMINAM NO EMPATE!
O Red Bull Bragantino abriu o placar e o Santos buscou para deixar tudo igual no placar!
#PaulistãoFPetrobras
📷Igor do Vale/Ag. Paulistão",,0,"07/28/2026 17:05",N/A,https://www.facebook.com/paulistaof/posts/pfbid02eFf7ekborUFfnPHCRTDhUkhfyFB83U87ivHtUpg5xKezmLnDcXPG4Ps3sPmQeqtDl,0,0,Fotos,,,,,Total,,4607,51,49,1,1,61,21,40,,,,,,,,,100082080567569,6249
1013122334767109,,"Paulistão F","QUE BOMBA DA YORELI!
As Sereias empatam o jogo contra o Red Bull Bragantino!
#PaulistãoFPetrobras","QUE BOMBA DA YORELI!
As Sereias empatam o jogo contra o Red Bull Bragantino!
#PaulistãoFPetrobras",65,"07/28/2026 16:13",mixed,https://www.facebook.com/reel/1040128011824432/,1,0,Vídeos,,,,,Total,,1017,28,27,1,0,17,17,,,,,8172.678,8.18,0,0,0,100082080567569,1052
1013119941434015,,"Paulistão F","MARTINA ABRE O PLACAR PARA AS BRAGANTINAS!
A atacante argentina faz o primeiro gol do jogo contra o Santos!
#PaulistãoFPetrobras","MARTINA ABRE O PLACAR PARA AS BRAGANTINAS!
A atacante argentina faz o primeiro gol do jogo contra o Santos!
#PaulistãoFPetrobras",67,"07/28/2026 16:08",uploaded,https://www.facebook.com/reel/1022446330564703/,1,0,Vídeos,,,,,Total,,3929,28,28,0,0,16,16,,,,,33003.591,8.545,0,0,0,100082080567569,3980
